EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3668;26;67801;0;0;41999200;35597800;6712200;3795760;;191777;29;591969000;0;0;6351;1015000;249,87;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3917;13;385;0;116;18981800;16081800;1616710;1454920;;124064;32;7129800;0;449732;4896;417000;167,4;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;11825;175;136634;0;21450;91203500;79428500;14545700;8210380;;416454;62;917771000;0;144080000;13578;2165500;533,68;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;27671;529;415253;0;25063;198916000;180390000;36446300;19120200;;808602;123;2720310000;0;164764000;30258;5544000;1038,52;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1873;13;26045;0;0;1518980;1095890;242760;128662;;6936;1;30032900;0;0;219;35000;10,22;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3267;71;5516;0;0;27980900;20206400;2251340;1852680;;160810;26;34116500;0;0;4524;364000;197,43;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2506;38;3128;0;0;19596900;15680000;1576760;1430770;;112626;18;19571900;0;0;3132;252000;138,65;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4246;38;59;0;0;31938200;24660800;2642640;2219800;;180048;31;342672;0;0;5499;455000;237,55;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5641;81;31787;0;0;43415600;36074200;6938580;3449940;;198245;31;203278000;0;0;6789;1085000;260,97;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2187;12;1656;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;139;0;0;0;0;3508380;2242270;577200;216584;;16020;30;14792300;0;0;6570;1080900;38,85;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3390;9;911;0;0;18028000;13143000;1608960;1186390;;120187;31;3531950;0;0;4650;415000;165,02;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;0;0;0;0;663462;623007;121365;59992;;2697;1;3921440;0;0;246;45000;4,08;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;1423;28;4560;0;0;16534900;11980200;2651980;1116610;;75771;9;38390600;0;0;1964;315000;95,35;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2560;19;5341;0;0;25812700;21552600;4125310;1984700;;117866;14;44965900;0;0;3066;490000;155,73;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4901;94;13964;0;0;49086900;37879800;7844940;3517100;;224141;29;107928000;0;0;6351;1015000;301,88;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;11687;187;167126;0;5739;91203500;78501600;14575900;8226240;;416454;62;1122590000;0;38548900;13578;2170000;555,8;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7951;133;181861;0;0;79224800;65548000;18136800;7398570;;255564;31;1499260000;0;0;9610;2200000;320,24;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;9160;127;156611;7234;8;102836000;70202200;17818800;7518510;;360208;47;1200270000;55441400;61312;13418;2325000;459,72;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;6164;71;109596;0;0;75642300;61140700;13837000;6589740;;307489;31;1087080000;0;0;7626;1395000;385,16;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;23826;537;232035;0;38469;200533000;156632000;36617200;15875100;;815176;124;1525400000;0;252895000;30504;5570000;1054,47;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2967;13;2592;0;0;45569500;35748100;7282800;3246780;;208080;30;29464100;0;0;6570;1050000;272,02;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;0;0;0;0;116946;84372;18690;9905;;534;1;2312220;0;0;219;35000;1,65;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;0;0;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3610;75;106;0;0;27980900;22327900;2251340;2010150;;160810;26;655610;0;0;4524;364000;216,76;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2521;50;6286;0;0;19596900;15773900;2365150;1458970;;112626;18;39331500;0;0;3132;378000;155,94;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;552;7;9963;0;0;5531280;4647290;883995;502132;;25257;3;83878500;0;0;657;105000;30,62;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1430;29;46848;0;0;19986700;12039200;3241320;1477930;;92609;11;394413000;0;0;2374;385000;114,08;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5622;103;239350;0;26310;71557900;46347800;12695800;6361390;;230832;28;1973200000;0;216900000;8680;1540000;280,02;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3818;66;77075;0;52331;43305600;29509300;7033390;3656010;;200954;26;595713000;0;404466000;5603;910000;260,02;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;7598;95;211275;0;41161;101855000;58231100;18278600;7175440;;360208;47;1619210000;0;315458000;13290;2385000;455,88;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4733;82;93703;0;2338;68322000;46946600;12497900;5177820;;277732;28;929440000;0;23190600;6888;1260000;328,38;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3804;53;943;0;0;28621800;22093600;2276740;1993890;;162624;28;5476940;0;0;4928;392000;215,72;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4320;66;84430;0;0;38465900;27626400;6267100;3026290;;179060;28;539930000;0;0;6015;980000;228,17;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2660;25;35789;0;0;40550900;33785800;6480740;3466080;;185164;28;425368000;0;0;6132;980000;239,31;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3031;20;1203;0;0;16283400;11751200;1484890;1062260;;108556;28;4664030;0;0;4200;383000;141,92;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;9309;217;153224;0;38765;81154800;62528500;13165300;6917130;;376152;56;1029210000;0;260384000;12082;1960000;479,35;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;19299;546;446095;0;23797;179509000;126872000;32837100;14507500;;729714;111;2932630000;0;156441000;27306;4995000;938,59;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2449;9;28534;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2837;60;478;0;0;24752400;17546800;1991570;1582160;;142255;23;2956430;0;0;4002;322000;174,97;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2065;23;2870;0;0;17419500;12920700;1401570;1180810;;100112;16;17957600;0;0;2784;224000;125,16;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;KONT;ONTARIO, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;18450;5325;3375;479;;75;1;0;0;0;246;45000;0,48;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3074;32;171;0;0;28621800;17853800;2276740;1607820;;162624;28;993168;0;0;4928;392000;219,08;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3514;84;20796;0;0;38632200;22472000;6267100;2155460;;179060;28;132990000;0;0;6041;980000;238,58;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;1629;23;7286;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;0;0;0;0;3274490;2177650;539820;215104;;14952;28;19127900;0;0;6132;1010900;36,37;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2576;14;0;0;0;16283400;9987150;1310430;898828;;108556;28;0;0;0;4200;338000;150,78;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;199;5;2872;0;0;7375040;1675380;1178660;174961;;33676;4;24179400;0;0;876;140000;43,67;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;1319;37;28209;0;0;19927800;11104700;3241320;1236900;;92609;11;237492000;0;0;2367;385000;119,83;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3061;61;20948;0;0;43305600;23658500;7033390;2291160;;200954;26;161907000;0;0;5603;910000;274,61;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2014;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7627;180;158522;0;6371;79683800;51230600;12997400;5718310;;369435;55;1064790000;0;42794000;11863;1935000;494,51;
