EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3709;11;1791;0;0;16663300;14379800;1434490;1301110;;120187;31;6943710;0;0;4298;370000;162,35;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;12277;295;136378;0;38419;95173100;82464600;16658200;8595900;;416454;62;916051000;0;258060000;14169;2480000;526,36;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;24779;505;537985;0;14037;179917000;162897000;32475600;18289700;;604808;92;3536710000;0;92279300;27368;4940000;774,97;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5416;80;66673;0;0;44055900;35182300;7048160;3599500;;201376;31;433108000;0;0;6782;1085000;258,9;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1651;17;39171;1200;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3764;83;6313;0;0;27980900;23280300;2251340;2134260;;160810;26;39045900;0;0;4524;364000;196,3;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2494;50;8483;0;0;19596900;15605000;2365150;1457520;;112626;18;53078100;0;0;3132;378000;129,81;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;KTPA;TAMPA, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;69748;68103;11515;6129;;329;1;0;0;0;212;35000;1,42;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;MYNN;NASSAU/INTL NEW PROVIDENCE;;;BAHAMAS;AMÉRICA CENTRAL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;319976;305176;36704;29424;;1776;6;1961590;0;0;1081;124000;8,18;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4666;64;252;0;0;30317800;26124400;3171170;2352640;;174240;30;1463620;0;0;5220;546000;236,2;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;MYNN;NASSAU/INTL NEW PROVIDENCE;;;BAHAMAS;AMÉRICA CENTRAL;INTERNACIONAL;REGULAR;0;0;0;0;0;967962;934584;77882;84112;;5563;1;0;0;0;174;14000;10,78;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5829;77;70648;0;0;37960700;35044600;6267100;3585530;;179060;28;431528000;0;0;5936;980000;236,26;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;MYNN;NASSAU/INTL NEW PROVIDENCE;;;BAHAMAS;AMÉRICA CENTRAL;INTERNACIONAL;REGULAR;0;0;0;0;0;1303160;1278580;215145;134551;;6147;1;19479800;0;0;212;35000;10,08;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;TJSJ;SAN JUAN;;;PORTO RICO;AMÉRICA CENTRAL;INTERNACIONAL;REGULAR;0;0;0;0;0;1031800;686247;170345;61762;;4867;1;0;0;0;212;35000;6,55;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2536;16;21662;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;0;0;0;0;3625330;2235860;562569;233697;;16554;31;32484800;640800;0;6789;1053500;43,14;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3233;11;119;0;4;14682200;12065200;1294920;1086330;;108556;28;461363;0;15508;3787;334000;147,22;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;MYNN;NASSAU/INTL NEW PROVIDENCE;;;BAHAMAS;AMÉRICA CENTRAL;INTERNACIONAL;REGULAR;0;0;0;0;0;466432;440924;43728;39683;;3644;1;0;0;0;128;12000;5,8;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2350;52;16874;0;0;23202800;19784700;3830640;1922680;;109447;13;142062000;0;0;2756;455000;140,11;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5062;115;37907;0;0;45809800;39124200;7574420;3814150;;216412;28;292983000;0;0;5927;980000;289,91;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;12501;313;66877;0;733;92338500;82578800;16120800;7886200;;403020;60;449213000;0;4923560;13747;2400000;535,91;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KTPA;TAMPA, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;1493750;1458520;246610;131266;;7046;1;0;0;0;212;35000;9,18;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;8265;153;354668;0;2516;79224800;68136700;14056000;9076910;;255564;31;2923880000;0;20741900;9610;1705000;318,03;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7619;168;160942;0;0;68899400;58392000;12224100;6488730;;222256;29;1233460000;0;0;8990;1595000;287,38;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;6614;79;169759;0;0;75642300;65604300;13837000;7588210;;307489;31;1683840000;0;0;7626;1395000;382,57;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;2037940;0;361570;0;;6574;1;0;0;0;310;55000;8,42;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;23013;606;154129;0;43083;181534000;151287000;32837100;14912300;;611382;93;1013240000;0;283228000;27614;4995000;770,55;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;1730;17;17060;0;0;19959700;13139400;3189900;1312100;;91140;12;129571000;0;0;2628;420000;122,82;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4772;40;65811;0;0;39833500;29699700;6336850;3080020;;181888;28;407059000;0;0;6132;975500;243,35;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;MYNN;NASSAU/INTL NEW PROVIDENCE;;;BAHAMAS;AMÉRICA CENTRAL;INTERNACIONAL;REGULAR;0;0;0;0;0;1371820;1252800;219240;132471;;6264;1;19719100;0;0;219;35000;9,57;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3097;43;60237;0;0;47088500;39070500;7525560;4084380;;215016;31;568051000;0;0;6789;1085000;279,49;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4135;96;2357;0;0;27980900;24542100;2546980;2223360;;160810;26;14578000;0;0;4524;411800;221,59;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;MYNN;NASSAU/INTL NEW PROVIDENCE;;;BAHAMAS;AMÉRICA CENTRAL;INTERNACIONAL;REGULAR;0;0;0;0;0;1026600;985300;82600;88677;;5900;1;0;0;0;174;14000;9,08;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2803;40;2256;0;0;18508200;16493500;2581140;1496580;;106369;17;12176100;0;0;2958;412520;157,07;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;MYNN;NASSAU/INTL NEW PROVIDENCE;;;BAHAMAS;AMÉRICA CENTRAL;INTERNACIONAL;REGULAR;0;0;0;0;0;1041220;999328;83776;91794;;5984;1;1855040;0;0;174;14000;9,5;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;1;TJSJ;SAN JUAN;;;PORTO RICO;AMÉRICA CENTRAL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;356584;237162;58870;21344;;1682;1;0;0;0;212;35000;2,65;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1580;42;15334;0;1241;16063500;13302000;2651980;1336720;;75771;9;129097000;0;10448000;1908;315000;90,42;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5727;173;177623;0;72808;69002300;47213400;12467000;6313740;;222588;27;1464320000;0;600229000;8370;1512250;267,89;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4385;90;19012;0;35251;40963700;33891700;6762880;3469640;;193225;25;146944000;0;272455000;5300;875000;248,99;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5873;145;130147;0;54122;61771800;45010700;10959500;5463180;;199264;26;997447000;0;414791000;8060;1430000;248,08;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;964;9;41301;0;0;16633000;7321580;2658250;972620;;75950;10;313681000;0;0;2190;350000;100,48;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5307;119;171413;0;32447;68322000;52640100;12497900;6759680;;277732;28;1700250000;0;321842000;6888;1260000;346,47;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3994;63;4098;0;0;28296600;23197200;2265120;2111530;;162624;28;23801200;0;0;4872;390000;210,39;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4798;75;95811;0;0;37960700;30683200;6267100;3374190;;179060;28;612711000;0;0;5936;980000;227,08;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2511;20;47980;0;0;40550900;32066400;6480740;3510460;;185164;28;624492000;0;0;6132;980000;242,42;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3083;15;1178;0;0;14151000;11952800;1302670;1080310;;108556;28;4567110;0;0;3650;336000;146,02;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;11673;303;138929;0;51699;85957400;78407600;15113200;8337100;;376152;56;933186000;0;347262000;12797;2250000;470,74;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;20441;674;473436;0;22204;169925000;134379000;30306100;15352400;;552216;84;3112370000;0;145969000;25848;4610000;700,32;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4026;54;100554;0;0;39833500;26152900;6366080;3006940;;181888;28;653199000;0;0;6132;980000;237,71;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2338;9;46454;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3688;74;9289;0;0;25828600;22810300;2078160;2110370;;148440;24;57452500;0;0;4176;336000;181,57;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2015;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2416;29;9146;0;0;17419500;15116900;1595540;1417740;;100112;16;57226500;0;0;2784;255000;117,42;
