EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;19673;540;482494;0;32713;149216000;129330000;26924000;15026700;;519346;79;3171920000;0;215055000;22698;4095530;675,98;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;MYNN;NASSAU/INTL NEW PROVIDENCE;;;BAHAMAS;AMÉRICA CENTRAL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;37888;19832;3552;1784;;296;1;0;0;0;128;12000;1,18;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3817;78;127;0;0;29307200;22169100;2358050;1995940;;168432;29;737616;0;0;5046;406000;225,29;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;58;13;0;0;0;1355740;370910;223825;33381;;6395;1;0;0;0;212;35000;8,35;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4893;114;141984;0;0;40672200;31290700;6714750;3724140;;191850;30;907988000;0;0;6360;1050000;249,92;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;219;7;866;0;0;1329200;1106830;227430;103991;;5054;1;4376760;0;0;263;45000;10,18;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;2640;27;0;0;0;13895200;9975520;1302670;897783;;108556;28;0;0;0;3584;336000;147,79;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;MYNN;NASSAU/INTL NEW PROVIDENCE;;;BAHAMAS;AMÉRICA CENTRAL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;466432;244148;43728;21973;;3644;1;0;0;0;128;12000;6,73;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;6786;191;90667;0;0;63014600;52449000;10782000;5421160;;239599;31;700765000;0;0;8153;1395000;306,68;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;3783;113;16102;0;1687;33564900;25410400;5743040;2406420;;127623;19;108157000;0;11331600;4997;855000;157,22;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;9271;285;273012;0;826;75781200;62273300;12540500;7443950;;275397;41;1833820000;0;5548240;11282;1866980;356,45;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;0;0;8985;0;0;2374270;0;370980;74072;;8244;1;74072300;0;0;288;45000;10,32;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7456;162;235141;0;2047;71228200;61467300;11459200;7487420;;247320;30;1938500000;0;16875500;8640;1390000;307,84;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;6669;284;259785;0;0;73651000;51111200;13067100;6590990;;237584;31;1990990000;0;0;9610;1705000;303,74;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5321;80;179848;0;0;62846800;52779000;10354600;6534010;;218218;22;1783910000;0;0;6336;1043920;274,8;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;16505;916;520963;0;36979;148881000;108504000;26789000;13433200;;519346;79;3424810000;0;243100000;22647;4075000;656,91;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5958;184;157585;0;77563;64105300;49117800;10016500;6359140;;222588;27;1299130000;0;639429000;7776;1215000;271,5;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5019;267;39355;0;27832;56916400;38791900;9738540;4010540;;216412;28;304175000;0;215114000;7364;1260000;266,19;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5309;204;191205;0;26299;66132700;40688200;11725900;5328870;;214592;28;1465400000;0;201556000;8629;1530000;266,23;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4570;87;165575;0;15040;57133400;45329800;8927100;5871190;;198380;20;1642340000;0;149182000;5760;9e+05;240,78;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;96100;22940;17050;3830;;310;1;1128090;0;638290;310;55000;2,02;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3944;49;1500;0;0;28296600;22906800;2276740;2070300;;162624;28;8712000;0;0;4872;392000;208,61;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3168;80;77110;0;0;35249200;20259400;5819450;2316450;;166270;26;493118000;0;0;5512;910000;211,42;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;227;10;0;0;0;1985020;880079;186096;79204;;15508;4;0;0;0;512;48000;20,81;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1323;17;381;0;0;11910100;5129270;1116580;463098;;93048;24;1477140;0;0;3072;288000;123,38;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;1826;46;23220;0;10779;14132600;12265200;2418120;1332240;;53736;8;155969000;0;72402500;2104;360000;67,95;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;7967;247;123031;0;39566;60674700;54904800;9974740;6115190;;221661;33;908011000;0;265765000;9033;1485000;275,75;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;12123;703;548065;0;33149;132019000;78335800;23896500;10791200;;466754;71;3523100000;0;217922000;20082;3635000;590,78;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;KPBI;WEST PALM BEACH, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;24846;24543;4545;3039;;101;1;622665;0;207757;246;45000;0,88;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2941;53;12;0;0;28296600;17081300;3263520;1537380;;162624;28;69696;0;0;4872;561900;214,05;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2525;70;86336;0;0;35249200;16147400;5700480;2005370;;166270;26;552119000;0;0;5512;891397;218,89;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;1430;23;0;0;0;14244100;5544110;1302670;498956;;108556;28;0;0;0;3674;336000;149,5;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4230;192;109757;0;0;57109600;32693700;9738540;3790730;;216412;28;848312000;0;0;7389;1260000;276,54;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;1067;46;16906;0;27;15899100;7167040;2720380;758768;;60453;9;113558000;0;181359;2367;405000;75,12;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5855;320;397390;0;90;57537800;39328000;9672480;6209380;;214944;32;2669270000;0;604530;8566;1440000;274,67;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;0;0;0;0;82902;69759;15165;10372;;337;1;4094550;0;0;246;45000;1,52;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;6228;182;270303;0;0;66454900;51343600;10387400;6849290;;230832;28;2228380000;0;0;8061;1260000;284,88;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4333;194;310867;0;0;66523500;33208100;11966300;5371200;;214592;28;2382480000;0;0;8680;1561360;274,46;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3982;79;171251;0;0;54276800;39497500;8480740;5253400;;188461;19;1698640000;0;0;5472;855000;235,02;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;2129390;508306;377795;84887;;6869;1;24996300;0;14143300;310;55000;8,87;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;11296;673;660689;0;35604;131125000;72176000;23534900;10981700;;460180;70;4278920000;0;207002000;19946;3580000;582,45;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KPBI;WEST PALM BEACH, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;1633930;1614010;298890;199871;;6642;1;40947900;0;13662600;246;45000;9,08;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;3;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;7152;242;201561;0;72464;73602400;58961100;11500400;7565540;;255564;31;1661670000;0;597393000;8928;1395000;312,81;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;3;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4582;232;76268;0;32085;61175100;35414300;10434200;4024730;;231870;30;589475000;0;247985000;7915;1350000;291,41;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;3;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;6073;205;281609;0;44838;71275200;46543500;12645600;6690790;;229920;30;2158250000;0;343638000;9300;1650000;290,18;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;3;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4666;124;163873;0;28986;62846800;46282100;9819810;6078340;;218218;22;1625460000;0;287512000;6336;990000;268,76;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3939;54;1714;0;0;31328400;22877700;2520670;2068930;;180048;31;9954910;0;0;5394;434000;233,31;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2988;108;93942;0;0;28470500;19108300;4700320;2320490;;134295;21;600759000;0;0;4452;735000;170;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1863;26;641;0;0;15383900;7222850;1442240;652527;;120187;31;2485160;0;0;3968;372000;163,02;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;6837;333;201427;0;53883;55939200;45924100;9370220;5848070;;208227;31;1352990000;0;361932000;8328;1395000;258,52;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;141;11;6864;0;165;1893310;926934;295830;129632;;6574;1;45123900;0;1084710;288;45000;8,52;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2017;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;14689;689;692663;0;27328;151176000;96565500;25520300;13424100;;519346;79;4553570000;0;179654000;22996;3882000;669,73;
