EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;766;22;1548;0;1696;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3003;81;115432;97;3224;2032730;2195040;347805;265522;;7729;1;60371200;0;7597610;263;45000;6,43;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;10242;204;344601;0;27178;73699000;68795500;12224900;8688810;;349284;52;2314690000;0;182555000;10972;1820000;290,02;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;175;113;7190;0;0;2393040;1012010;409455;131053;;9099;27;39228100;32689;755217;7101;1215000;31,16;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;IMPRODUTIVO;206;2;4233;0;0;1739480;0;288540;187740;;8244;1;0;0;0;211;35000;6,37;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5834;106;177549;0;0;52184500;48095500;8656200;5792290;;247320;30;1463710000;0;0;6330;1050000;193,99;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5087;111;348467;16443;17590;54422100;59066400;9311760;8862800;;206928;27;3394850000;126763000;151985000;7101;1215000;178,65;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;17409;383;852810;0;7663;137870000;120087000;23140500;16527700;;604808;92;5661250000;0;58666400;20972;3520000;565,51;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;62;0;0;900;2747560;413499;470115;49928;;10447;31;8729310;0;3998840;8153;1395000;29,73;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;0;0;0;0;0;0;0;0;;0;1;0;0;0;263;45000;0,93;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;981;60;50972;0;5014;8671900;1968150;1483780;244338;;32973;29;59715200;0;7504200;7627;1305000;73,77;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;972;25;8348;0;1373;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;1;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2314;93;78950;0;1371;9269960;3736180;1586120;438617;;35247;31;99257800;0;3119930;8153;1395000;85,8;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;;;;;;;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;48;3;7531;10;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;;;;;;;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;186;4;15120;0;315;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;;;;;;;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;1;0;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;;;;;;;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;125;3;18865;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4912;95;135783;0;0;48705600;40494500;8079120;4763890;;230832;28;1119390000;0;0;5908;980000;388,6;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1617;58;15374;0;11825;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5542;195;135481;118;9752;56437700;54866600;9656640;6259500;;214592;28;1156150000;904352;165366000;7364;1260000;344,2;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;8889;173;115282;8579;36678;68029800;59707400;11284600;6394360;;322416;48;774349000;57625100;246366000;10128;1680000;546,84;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;13686;373;358899;39803;31545;126089000;94310600;21168300;11185300;;552216;84;2475660000;261665000;221702000;19180;3220000;934,5;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;660;29;17684;0;2179;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2962;103;129665;0;878;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7835;178;450623;0;33009;68029800;52627700;11284600;7985020;;322416;48;3026830000;0;221721000;10128;1680000;274,62;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;110;0;0;0;2481670;998194;424620;133818;;9436;28;43697100;0;295886;7364;1260000;33,45;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4614;121;200376;0;0;48705600;38037800;8079120;5075290;;230832;28;1651900000;0;0;5908;980000;187,87;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4094;140;360182;0;19430;56437700;54077200;9656640;8776760;;214592;28;3754190000;0;155641000;7364;1260000;181,96;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;9902;279;852715;17546;8283;124018000;68021200;20806700;11859500;;545642;83;5681420000;115347000;56240600;18865;3165000;502,39;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;19;0;0;0;2304410;544929;394290;58199;;8762;26;5181040;0;3985020;6838;1170000;24,46;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;831;35;52066;1;3979;7774810;1642960;1330290;216043;;29562;26;61591300;1137;6596870;6838;1170000;66,16;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;460;20;11510;0;272;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;2;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1195;56;85885;215;927;7774810;1881740;1330290;281444;;29562;26;110738000;244455;1363260;6838;1170000;73,1;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4891;160;179242;0;0;52184500;40321400;8656200;5106580;;247320;30;1477670000;0;0;6330;1050000;417,37;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1565;85;12762;0;18652;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5621;218;147770;0;9781;58453300;55073500;10001500;6404830;;222256;29;1230320000;0;217911000;7627;1305000;356,64;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;8421;280;139640;6708;43559;73699000;56563900;12224900;6321270;;349284;52;937962000;45057600;292586000;10972;1820000;594,51;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;11342;413;433858;55372;37974;130251000;80189700;21858600;10365900;;571938;87;2875030000;364016000;273820000;19813;3325000;972,82;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;856;22;3475;0;3678;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2664;113;120898;0;7740;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7903;286;595872;0;19377;72281700;53084400;11989800;8910200;;342567;51;4002470000;0;130155000;10761;1785000;281,98;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;73;137;144;0;0;2569620;922369;439785;126399;;9773;29;40791200;0;2608380;7625;1305000;33,64;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5360;157;205781;60;0;52184500;44187800;8656200;5673350;;247320;30;1696460000;494640;0;6330;1050000;202,28;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4531;154;387851;7;26332;58438000;55142500;10001500;9122990;;222256;29;3899050000;53648;261128000;7625;1305000;188,34;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;10246;424;815508;15788;13673;125747000;72136500;21108500;11951300;;552216;84;5361150000;103830000;97860600;19128;3210900;521,97;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4;40;0;0;0;2570300;528753;439785;58158;;9773;29;4300790;0;6285720;7627;1305000;27,25;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1298;74;76422;0;5770;8671900;2449100;1483780;321991;;34110;30;90842900;0;10742400;7627;1305000;88,81;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;727;14;0;6;1213;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;3;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1819;76;77420;320;1189;8671900;2894800;1484810;351277;;32973;29;88026500;370662;2731070;7627;1305900;81,77;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;4;;;;;;;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;272;10;13600;0;1207;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;4;;;;;;;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;186;7;8224;0;1214;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;4;;;;;;;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;108;5;14365;0;283;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;4;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4715;113;194520;0;43;52184500;38870500;8656200;5102300;;247320;30;1603620000;0;354492;6330;1050000;362,81;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;4;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1491;36;10368;0;24327;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;4;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5294;154;172081;0;7391;60469000;52000200;10346400;6321380;;229920;30;1398290000;0;243087000;7890;1350000;311,4;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;6650;183;116967;6442;43598;70864400;44668000;11754800;5098610;;335850;50;785667000;43270900;292848000;10550;1750000;469,72;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;10878;323;473154;87986;30747;133708000;76192700;22450200;10218400;;585086;89;3148470000;580708000;212590000;20339;3415000;815,45;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2005;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SGAS;ASUNCIÓN;;;PARAGUAI;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;712;32;5773;348;1591;;;;;;;;;;;;;;
