EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2913;73;59319;0;2041;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5805;80;177240;0;9926;46434600;38992200;7287940;4766480;;208227;31;1190520000;0;66672900;6913;1085000;171,22;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;36;0;0;0;2568610;981681;470115;109015;;10447;31;19990500;0;687817;7622;1395000;27,96;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;6800;135;270692;0;12094;60816000;56059200;11129400;7376600;;247320;30;2231590000;0;99702900;7377;1350000;177,27;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3665;77;202039;0;9756;56529700;50007600;10346400;6593400;;229920;30;2003050000;0;89684100;7376;1350000;186,9;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;15605;273;511632;2929;20109;115932000;102587000;21102500;12728500;;473328;72;3363470000;19255200;132197000;17635;3210000;345,86;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;46;0;0;0;2568610;509207;470115;53255;;10447;31;4899640;0;2541320;7622;1395000;19,26;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;188;6;25906;0;546;0;0;0;0;;0;1;0;0;0;246;45000;5,87;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2769;16;5935;0;0;33361900;30541500;2300820;2831600;;191735;31;82879000;0;0;5394;372000;184,53;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2169;17;7465;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;12;0;0;0;3500710;3002270;241428;275090;;20119;31;4902550;0;0;5394;372000;32,35;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;6425;147;239341;0;3705;58812700;52967700;10758400;6770750;;239076;29;1973130000;0;30544000;7134;1305000;358,49;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1864;63;64451;0;6849;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3893;76;147051;0;13465;50904300;44121600;9311760;5747570;;206928;27;1620950000;0;155686000;6642;1215000;315,57;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2547;25;45585;0;734;21391300;16288100;3357380;1762130;;95925;15;291516000;0;4693930;3345;525000;153,52;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5531;66;81109;0;27254;41941000;37151700;6582660;4071520;;188076;28;544809000;0;183065000;6244;980000;303,38;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;13556;280;418124;0;6822;101877000;89117200;18637300;10814100;;414162;63;2748750000;0;44847800;15497;2835000;657,2;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2624;13;5165;0;415;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1473;18;4706;0;1282;30790700;25634900;2246260;2379510;;175196;28;61762800;0;10618100;4921;359000;261,16;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2260;27;26285;0;1079;21391300;14452700;3357380;1475730;;95925;15;168093000;0;6900200;3345;525000;75,56;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;1819;31;57415;0;3009;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4941;97;129699;9938;13304;40443100;33188700;6347560;3947520;;181359;27;871188000;66753500;89363000;6021;945000;149,17;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;0;0;0;0;2155450;613003;394290;75523;;8762;26;19348900;0;1014030;6396;1170000;45,19;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5731;119;255701;0;8391;54756600;47246400;10016500;6429330;;222588;27;2,108e+09;0;69175400;6642;1215000;164,17;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3476;64;203605;0;6133;49018900;40580900;8966880;5722790;;199264;26;2000460000;0;70064300;6396;1170000;169,41;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;10524;226;538516;0;24417;98649400;69184800;18045600;9927320;;401014;61;3540200000;0;160517000;15006;2745000;315,62;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;18;0;0;0;2072550;628168;379125;80552;;8425;25;21720000;0;2308110;6150;1125000;16,04;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2027;26;4615;0;0;30436400;21350600;2220420;1972390;;173180;28;50692300;0;154625;4921;359000;172,63;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;1425;22;3581;0;25;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;2;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;6;0;0;0;3193730;2627800;232991;242452;;18172;28;5676150;0;285560;4921;359000;28,13;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;;;;;;;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;20;3;0;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;6145;177;339112;0;3047;62868700;50659400;11500400;7380090;;255564;31;2795640000;0;25119500;7626;1395000;368,83;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2055;48;16215;0;10077;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4578;118;232852;0;15682;58445700;50835300;10691300;6681430;;237584;31;1908850000;0;197417000;7626;1395000;321,26;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2865;48;84752;0;0;25816600;18321700;4092800;2190930;;115110;18;541989000;0;0;4037;640000;160,64;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5752;129;88050;2048;42664;46434600;38636200;7287940;4355250;;208227;31;591432000;13756400;286574000;6913;1085000;284,7;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;12956;377;639777;0;11646;109970000;85172700;20116400;11948000;;447032;68;4205890000;0;76560800;16728;3060000;629,27;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1772;26;0;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1517;38;2058;0;0;33750300;20579300;2327600;1865000;;193967;31;12876900;0;0;5394;372000;281,55;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2911;36;52918;0;0;25669500;18615800;4028850;2013830;;115110;18;338411000;0;0;4014;630000;114,06;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2286;54;71133;0;3606;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5563;110;138581;0;17707;46434600;37366700;7287940;4412770;;208227;31;930849000;0;118938000;6913;1085000;225,74;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4;36;0;0;0;2404160;771730;439785;94629;;9773;29;23971800;0;1215220;7134;1305000;34,6;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;6435;167;317961;0;17481;62868700;53050100;11500400;7539880;;255564;31;2621270000;0;144113000;7626;1395000;233,7;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4619;146;251153;0;12826;58445700;52919900;10691300;7358720;;237584;31;2,47e+09;0;125935000;7626;1395000;243,46;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;13164;364;662592;0;20057;109970000;86540100;20116400;12276300;;447032;68;4355880000;0;131855000;16728;3060000;434,85;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;116;0;0;0;2404160;692535;439785;71177;;9773;29;5464460;0;3395950;7134;1305000;18,77;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2019;35;1;0;0;33361900;19420900;2300820;1749300;;191735;31;1434920;0;0;5394;372000;201,56;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;1121;29;231;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;3;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;8;0;0;0;3387780;1848350;233640;166487;;19470;30;149919;0;0;5220;360000;29,94;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;4;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;6016;170;378051;0;2468;60618100;49595900;11047000;7600610;;247320;30;3116650000;0;20346200;7353;1340000;339,36;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;4;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1866;24;24531;0;14788;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;4;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4438;68;210457;0;9397;56560300;48313900;10346400;6334540;;229920;30;1800950000;0;185354000;7380;1350000;306,75;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2685;50;60417;0;1467;21109900;17170600;3357380;1941090;;95925;15;386367000;0;9381460;3301;525000;128,64;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2010;4;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5479;143;92598;0;43088;42794000;36802400;6817760;4223610;;194793;29;621981000;0;289422000;6371;1015000;254,06;
