EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;6971;117;351030;0;1494;58812700;56116900;10758400;7877320;;239076;29;2814500000;0;12316500;7134;1305000;298,12;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;IMPRODUTIVO;0;0;0;0;0;1885340;0;344880;0;;7664;1;0;0;0;246;45000;9,52;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;6115;84;175095;0;7;54675000;46865400;10001500;5559850;;222256;29;1341930000;0;53648;7134;1305000;287,22;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;4698400;4471720;789935;419804;;20607;3;17351100;0;0;684;115000;30;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;4567;138;36815;0;195;35775700;30023500;6278170;2945410;;151202;23;242022000;0;1281930;5442;955000;194,39;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;21082;305;243792;0;27724;150499000;134313000;26230300;13856500;;644252;98;1586080000;0;182258000;22893;3990000;817,89;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2651;50;68;0;0;31766200;26552200;2770880;2390100;;179365;29;420580;0;0;5136;448000;248,92;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;1642;27;0;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;129;7;0;0;0;3446190;2664790;299838;239887;;19470;30;70092;0;0;5310;462000;44,35;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;1;TJSJ;SAN JUAN;;;PORTO RICO;AMÉRICA CENTRAL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;0;0;0;0;2281980;2063160;364700;200182;;10420;2;12842600;0;1656780;438;70000;12,42;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;1;TJSJ;SAN JUAN;;;PORTO RICO;AMÉRICA CENTRAL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;0;0;0;0;1258540;920880;230220;87754;;5116;1;4875550;0;0;246;45000;5,6;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1806;29;33720;0;70;22125100;15204700;3535980;1652900;;101028;12;283889000;0;589330;2628;420000;124,95;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5909;139;260906;0;9515;56784700;48713800;10387400;6613580;;230832;28;2150910000;0;78441700;6888;1260000;281,16;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4345;83;42705;0;41873;42316300;32144900;6762880;3531050;;193225;25;323636000;0;314385000;5475;875000;248,43;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;199;7;6762;0;386;1885340;1525140;344880;192044;;7664;1;51824000;0;2958300;246;45000;9,42;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5217;98;263485;0;6964;50904300;39983100;9311760;5671190;;206928;27;2019350000;0;53372100;6642;1215000;257,92;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;TJSJ;SAN JUAN;;;PORTO RICO;AMÉRICA CENTRAL;INTERNACIONAL;REGULAR;0;0;0;0;0;564582;479508;90230;48386;;2578;1;2144900;0;3085870;219;35000;4,57;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2026;34;1503;0;100;16169500;11767000;1300990;1068340;;92928;16;8729420;0;580800;2784;224000;118,84;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2765;56;33049;0;100;21007600;17682200;3357380;1803380;;95925;15;211348000;0;639500;3285;525000;120,86;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;1322;39;27857;0;0;10297200;8879870;1645660;986301;;47019;7;187115000;0;0;1533;245000;60,77;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5959;120;105469;0;720;47072800;40026600;7523040;4315650;;214944;32;708435000;0;4836240;7008;1120000;280,62;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;1384;35;21310;0;250;10077900;9098420;1610630;960590;;46018;7;140092000;0;1643500;1533;245000;60,33;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;18953;383;514072;0;20259;135983000;123230000;22910400;14569800;;598234;91;3350120000;0;129080000;20685;3485000;777,8;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1832;34;95;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;2087;43;1800;0;0;30484100;24521200;2452740;2218750;;175196;28;11857000;0;0;4872;392000;222,37;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SVMI;MAIQUETÍA, VARGAS (NEAR CARACAS);;;VENEZUELA;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;0;0;0;0;0;480267;456144;76755;52226;;2193;1;9804900;0;1368430;219;35000;4,33;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;KPBI;WEST PALM BEACH, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;22119;22119;3535;3226;;101;1;1235430;0;505;219;35000;0,35;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;1328;22;27;0;0;16169500;7713020;1300990;694321;;92928;16;156816;0;0;2784;224000;122,07;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2444;36;36849;0;30;21007600;15629400;3357380;1642480;;95925;15;235649000;0;191850;3285;525000;121,42;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;1571;40;36595;0;10;22125100;13226200;3535980;1498540;;101028;12;308093000;0;84190;2628;420000;129,49;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3822;72;144604;0;100;45701600;29540200;7303900;3777030;;208683;27;1117640000;0;772900;5913;945000;282,33;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;1250;16;22479;0;251;11768200;8396250;1880760;908335;;53736;8;150991000;0;1685970;1752;280000;67,36;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5290;119;203284;0;7856;44130700;35532900;7052850;4616180;;201510;30;1365460000;0;52768800;6570;1050000;258,86;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5689;103;407975;0;2032;56784700;46900100;10387400;7601100;;230832;28;3363350000;0;16751800;6888;1260000;285,11;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4608;93;217618;0;105;50904300;35315700;9311760;4847030;;206928;27;1667820000;0;804720;6642;1215000;263,34;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2011;2;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;975;17;44890;0;287;11517600;6409650;1840720;873859;;52592;8;295107000;0;1886740;1752;280000;68,82;
