EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1702;38;2182;0;0;15242100;9767180;1226370;892693;;87598;14;13652800;0;0;2436;196000;111,75;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;TJSJ;SAN JUAN;;;PORTO RICO;AMÉRICA CENTRAL;INTERNACIONAL;REGULAR;0;0;0;0;0;1463340;729988;117740;65698;;8410;5;0;0;0;870;70000;12,67;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;KTPA;TAMPA, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;284256;253659;42441;26731;;1316;4;3903580;0;0;864;129000;6,15;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;MYNN;NASSAU/INTL NEW PROVIDENCE;;;BAHAMAS;AMÉRICA CENTRAL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;37888;36408;3552;3276;;296;1;0;0;0;128;12000;1,3;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;KMCO;ORLANDO, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;1060700;999744;85344;89976;;6096;1;0;0;0;174;14000;11,6;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;223;1;0;0;0;2021180;1295180;162624;116566;;11616;2;0;0;0;348;28000;14,86;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3735;69;16;0;0;30317800;20740400;2439360;1866710;;174240;30;92928;0;0;5220;420000;231,16;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5231;76;100139;0;0;40672200;32198800;6714750;3500420;;191850;30;602543000;0;0;6360;1050000;250,77;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;KTPA;TAMPA, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;1425490;1317900;235340;158403;;6724;1;39792600;0;0;212;35000;10,07;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;64;0;0;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;1445;19;13885;0;0;1448250;0;231455;0;;6613;1;0;0;0;219;35000;8,57;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;0;0;0;0;0;116946;65148;18690;6313;;534;1;450162;0;0;219;35000;1,52;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;32;0;632;0;0;3391430;1737100;542010;182264;;15486;29;25938500;0;0;6351;1015000;38,98;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2542;25;0;0;0;14887700;9378460;1395720;844050;;116310;30;0;0;0;3840;360000;157,4;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;MYNN;NASSAU/INTL NEW PROVIDENCE;;;BAHAMAS;AMÉRICA CENTRAL;INTERNACIONAL;REGULAR;0;0;0;0;0;466432;448212;43728;40339;;3644;1;0;0;0;128;12000;5,58;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;234;0;6440;0;0;2001810;1808590;347805;212547;;7729;1;49774800;0;0;259;45000;10,03;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5670;132;64540;0;0;54048900;43823400;9390740;4442920;;208683;27;498830000;0;0;6993;1215000;267,25;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;1697;45;1630;0;0;15670800;11398700;2720380;1036830;;60453;9;10948700;0;0;2333;405000;77,45;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;9795;288;179157;0;764;80483100;64201100;13837000;6967760;;308982;46;1184550000;0;5131790;11982;2060000;398,29;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;KTPA;TAMPA, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;1824910;1669900;317070;170062;;7046;1;19771100;0;0;259;45000;9,25;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;198;1;2969;0;0;76744;136836;12670;14157;;362;1;1842220;0;0;212;35000;1,27;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7732;223;177400;0;0;76669200;63742600;13602600;7199300;;247320;30;1462490000;0;0;9300;1650000;305,72;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;NÃO REGULAR;754;17;23775;0;0;7127520;5778660;1264560;702290;;22992;3;182212000;0;0;930;165000;29,17;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;7368;90;236034;0;0;66523500;56468400;11802600;6891100;;214592;28;1808960000;0;0;8680;1540000;270,38;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;5986;42;145230;0;0;73499800;59375100;13390600;6784280;;297570;30;1440540000;0;0;7410;1350000;370,44;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;21262;529;417488;0;42928;185032000;137817000;36029000;15416200;;598234;91;2743340000;0;269389000;28146;5480530;756,67;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;TJSJ;SAN JUAN;;;PORTO RICO;AMÉRICA CENTRAL;INTERNACIONAL;REGULAR;0;0;0;0;0;1585960;1524570;281380;148144;;5116;1;956692;0;9976200;310;55000;8,62;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;4823;30;66491;0;0;42678700;30076500;6820800;3118390;;194880;30;411522000;0;0;6570;1050000;255,18;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;KTPA;TAMPA, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;1494240;1316840;238805;139946;;6823;1;21431000;0;0;219;35000;11,92;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3239;20;91910;0;0;45569500;32932100;7282800;3697680;;208080;30;733794000;0;0;6570;1050000;271,24;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;3906;81;444;0;0;27980900;23261800;2251340;2096290;;160810;26;2746140;0;0;4524;364000;213,14;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;KTPA;TAMPA, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;1131000;942500;91000;84825;;6500;1;0;0;0;174;14000;8,97;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;2254;43;4607;0;0;18508200;14103300;1489170;1298110;;106369;17;28826000;0;0;2958;238000;141,58;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;TJSJ;SAN JUAN;;;PORTO RICO;AMÉRICA CENTRAL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;521420;501236;92510;48705;;1682;1;314534;0;3279900;310;55000;4,3;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;TJSJ;SAN JUAN;;;PORTO RICO;AMÉRICA CENTRAL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;124;0;0;0;0;1495700;1792270;120344;161303;;8596;2;0;0;0;348;28000;11,33;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;1;TJSJ;SAN JUAN;;;PORTO RICO;AMÉRICA CENTRAL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;410;13;152;0;0;2412680;2546720;198699;229906;;13866;3;702544;0;0;522;42990;18,26;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;2;KDFW;DALLAS & FORT WORTH, TEXAS;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;6197;163;231871;0;53311;71557900;51088100;12695800;6948950;;230832;28;1911540000;0;439496000;8680;1540000;279,65;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;4163;108;27363;0;21835;50045300;32175800;8695120;3276060;;193225;25;211489000;0;168763000;6475;1125000;244,29;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;2;KJFK;NEW YORK, NEW YORK;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;6304;107;195492;0;16156;64147700;48313900;11381000;5970300;;206928;27;1498250000;0;123820000;8370;1485000;257,1;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;2;KLAX;LOS ANGELES, CALIFORNIA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;5269;66;127223;0;18015;71049800;52263200;12944300;6144290;;287651;29;1261920000;0;178691000;7163;1305000;333,5;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;0;0;0;0;0;;;;;;;;;;;;;;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3153;64;4690;0;0;28296600;18312600;2276740;1675360;;162624;28;27239500;0;0;4872;392000;210,47;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCF;CONFINS;MG;SUDESTE;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3221;69;79249;0;0;32537800;20598300;5371800;2360630;;153480;24;506797000;0;0;5088;840000;196,03;
AAL;AMERICAN AIRLINES, INC.;ESTRANGEIRA;2016;2;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SUL;BRASIL;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;815;4;20891;0;0;14482500;11328100;2314550;1267970;;66130;10;248450000;0;0;2190;350000;85,69;
