EMPRESA (SIGLA);EMPRESA (NOME);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;ASSENTOS
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBBE;BELÉM;PA;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;400;4;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBBE;BELÉM;PA;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;18;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBBE;BELÉM;PA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;194;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBBR;BRASÍLIA;DF;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;8420;96;10360
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBBR;BRASÍLIA;DF;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;176;4;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBBR;BRASÍLIA;DF;SBGO;GOIÂNIA;GO;DOMÉSTICA;REGULAR;0;0;118
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBBR;BRASÍLIA;DF;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;13607;344;16324
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBBR;BRASÍLIA;DF;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;225;7;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCA;CASCAVEL;PR;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;137;3;140
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBBE;BELÉM;PA;DOMÉSTICA;REGULAR;4295;49;6980
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;8873;95;10112
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;4530;78;6230
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;2121;18;3304
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;7352;112;10738
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;2232;23;4060
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;22582;718;31366
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;3084;64;3044
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBPS;PORTO SEGURO;BA;DOMÉSTICA;REGULAR;2513;57;3646
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBQV;VITÓRIA DA CONQUISTA;BA;DOMÉSTICA;REGULAR;1988;20;2170
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;2693;18;3186
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBRP;RIBEIRÃO PRETO;SP;DOMÉSTICA;REGULAR;1599;15;3710
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBSL;SÃO LUÍS;MA;DOMÉSTICA;REGULAR;4775;98;6844
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;6097;74;6844
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBTE;TERESINA;PI;DOMÉSTICA;REGULAR;756;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBUL;UBERLÂNDIA;MG;DOMÉSTICA;REGULAR;3994;31;6490
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBUR;UBERABA;MG;DOMÉSTICA;REGULAR;0;0;354
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCF;CONFINS;MG;SBVT;VITÓRIA;ES;DOMÉSTICA;REGULAR;2533;29;3186
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCG;CAMPO GRANDE;MS;SBCY;VÁRZEA GRANDE;MT;DOMÉSTICA;REGULAR;2005;40;2950
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCG;CAMPO GRANDE;MS;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCG;CAMPO GRANDE;MS;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;9758;302;13116
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCG;CAMPO GRANDE;MS;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;110;1;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCG;CAMPO GRANDE;MS;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;727;11;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCH;CHAPECÓ;SC;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;1616;24;1820
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCN;CALDAS NOVAS;GO;SBGO;GOIÂNIA;GO;DOMÉSTICA;REGULAR;5;0;578
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCN;CALDAS NOVAS;GO;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;570;17;472
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;283;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;4011;59;6230
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBFI;FOZ DO IGUAÇU;PR;DOMÉSTICA;REGULAR;4033;63;6372
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;19207;671;26440
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;6441;53;10490
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;357;2;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;149;3;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCX;CAXIAS DO SUL;RS;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;2224;57;3300
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCY;VÁRZEA GRANDE;MT;SBCG;CAMPO GRANDE;MS;DOMÉSTICA;REGULAR;1923;121;3068
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCY;VÁRZEA GRANDE;MT;SBEG;MANAUS;AM;DOMÉSTICA;REGULAR;270;6;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCY;VÁRZEA GRANDE;MT;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;260;4;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCY;VÁRZEA GRANDE;MT;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;9561;151;13622
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCY;VÁRZEA GRANDE;MT;SBPV;PORTO VELHO;RO;DOMÉSTICA;REGULAR;1047;12;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBCY;VÁRZEA GRANDE;MT;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;369;26;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBDN;PRESIDENTE PRUDENTE;SP;SBDN;PRESIDENTE PRUDENTE;SP;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBDN;PRESIDENTE PRUDENTE;SP;SBDO;DOURADOS;MS;DOMÉSTICA;REGULAR;103;4;1540
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBDN;PRESIDENTE PRUDENTE;SP;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;3317;105;5846
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBDO;DOURADOS;MS;SBDN;PRESIDENTE PRUDENTE;SP;DOMÉSTICA;REGULAR;109;6;1820
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBDO;DOURADOS;MS;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;918;8;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBEG;MANAUS;AM;SBBE;BELÉM;PA;DOMÉSTICA;REGULAR;2069;27;3298
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBEG;MANAUS;AM;SBCY;VÁRZEA GRANDE;MT;DOMÉSTICA;REGULAR;259;7;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBEG;MANAUS;AM;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;524;36;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBEG;MANAUS;AM;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBEG;MANAUS;AM;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;5769;225;7256
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBEG;MANAUS;AM;SBPV;PORTO VELHO;RO;DOMÉSTICA;REGULAR;2855;24;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBEG;MANAUS;AM;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;203;13;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBEG;MANAUS;AM;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;211;33;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBEG;MANAUS;AM;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;52;1;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFI;FOZ DO IGUAÇU;PR;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;4240;100;6254
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFI;FOZ DO IGUAÇU;PR;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;2896;89;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFI;FOZ DO IGUAÇU;PR;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;793;22;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFL;FLORIANÓPOLIS;SC;SBGO;GOIÂNIA;GO;DOMÉSTICA;REGULAR;265;6;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFL;FLORIANÓPOLIS;SC;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;14007;434;16812
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBBE;BELÉM;PA;DOMÉSTICA;REGULAR;1344;32;3286
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;825;7;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBEG;MANAUS;AM;DOMÉSTICA;REGULAR;667;43;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;875;25;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;12481;408;13970
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBNT;PARNAMIRIM;RN;DOMÉSTICA;REGULAR;304;9;2596
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;259;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;5016;37;10614
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;169;5;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBSL;SÃO LUÍS;MA;DOMÉSTICA;REGULAR;732;9;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;840;8;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBFZ;FORTALEZA;CE;SBTE;TERESINA;PI;DOMÉSTICA;REGULAR;1068;15;3634
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGL;RIO DE JANEIRO;RJ;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;8350;108;10856
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGL;RIO DE JANEIRO;RJ;SBCY;VÁRZEA GRANDE;MT;DOMÉSTICA;REGULAR;282;4;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGL;RIO DE JANEIRO;RJ;SBEG;MANAUS;AM;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGL;RIO DE JANEIRO;RJ;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;1332;22;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGL;RIO DE JANEIRO;RJ;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;20211;334;23382
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGL;RIO DE JANEIRO;RJ;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;2415;14;3186
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGL;RIO DE JANEIRO;RJ;SBPV;PORTO VELHO;RO;DOMÉSTICA;REGULAR;23;3;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGL;RIO DE JANEIRO;RJ;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;2143;48;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGL;RIO DE JANEIRO;RJ;SBUL;UBERLÂNDIA;MG;DOMÉSTICA;REGULAR;1031;5;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGL;RIO DE JANEIRO;RJ;SBUR;UBERABA;MG;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGO;GOIÂNIA;GO;SBCN;CALDAS NOVAS;GO;DOMÉSTICA;REGULAR;7;0;472
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGO;GOIÂNIA;GO;SBFL;FLORIANÓPOLIS;SC;DOMÉSTICA;REGULAR;204;5;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGO;GOIÂNIA;GO;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;10357;231;15902
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGO;GOIÂNIA;GO;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;200;1;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGO;GOIÂNIA;GO;SBPJ;PALMAS;TO;DOMÉSTICA;REGULAR;1310;37;3646
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGR;GUARULHOS;SP;SBNT;PARNAMIRIM;RN;DOMÉSTICA;REGULAR;1199;3;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBGR;GUARULHOS;SP;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;1426;22;3540
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBIL;ILHÉUS;BA;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;3694;82;6746
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBIL;ILHÉUS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;1232;4;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBIP;SANTANA DO PARAÍSO;MG;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;3125;33;3990
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBJP;SANTA RITA;PB;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;3611;87;4012
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBJU;JUAZEIRO DO NORTE;CE;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;3205;41;3806
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBJV;JOINVILLE;SC;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;3885;141;6740
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBJV;JOINVILLE;SC;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;173;4;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBAE;AREALVA;SP;DOMÉSTICA;REGULAR;1679;44;3640
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBAR;ARACAJU;SE;DOMÉSTICA;REGULAR;1097;35;3634
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBAU;ARAÇATUBA;SP;DOMÉSTICA;REGULAR;3926;80;6090
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBBE;BELÉM;PA;DOMÉSTICA;REGULAR;1827;63;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;14516;290;16230
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBCA;CASCAVEL;PR;DOMÉSTICA;REGULAR;93;9;140
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;22149;637;31850
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBCG;CAMPO GRANDE;MS;DOMÉSTICA;REGULAR;9797;332;13116
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBCH;CHAPECÓ;SC;DOMÉSTICA;REGULAR;1336;20;1820
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBCN;CALDAS NOVAS;GO;DOMÉSTICA;REGULAR;529;15;578
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;18987;617;26794
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBCX;CAXIAS DO SUL;RS;DOMÉSTICA;REGULAR;2111;36;3300
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBCY;VÁRZEA GRANDE;MT;DOMÉSTICA;REGULAR;9918;165;13716
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBDN;PRESIDENTE PRUDENTE;SP;DOMÉSTICA;REGULAR;3169;98;5916
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBEG;MANAUS;AM;DOMÉSTICA;REGULAR;5733;261;7268
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBFI;FOZ DO IGUAÇU;PR;DOMÉSTICA;REGULAR;2998;92;3728
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBFL;FLORIANÓPOLIS;SC;DOMÉSTICA;REGULAR;11599;384;16706
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;10868;341;13970
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;19482;304;24668
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBGO;GOIÂNIA;GO;DOMÉSTICA;REGULAR;10497;226;15678
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBIL;ILHÉUS;BA;DOMÉSTICA;REGULAR;3039;78;6876
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBJP;SANTA RITA;PB;DOMÉSTICA;REGULAR;3634;90;4130
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBJU;JUAZEIRO DO NORTE;CE;DOMÉSTICA;REGULAR;2883;18;3806
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBJV;JOINVILLE;SC;DOMÉSTICA;REGULAR;3402;115;6740
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2013;1;SBKP;CAMPINAS;SP;SBLO;LONDRINA;PR;DOMÉSTICA;REGULAR;4250;100;5944
