EMPRESA (SIGLA);EMPRESA (NOME);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;ASSENTOS
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;1;SBLP;BOM JESUS DA LAPA;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;22;0;42
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;1;SBLP;BOM JESUS DA LAPA;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;4;0;45
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;1;SBLP;BOM JESUS DA LAPA;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;8;0;112
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;1;SBSV;SALVADOR;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;11;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;1;SBSV;SALVADOR;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;29;0;120
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;1;SBSV;SALVADOR;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;11;0;84
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;1;SBSV;SALVADOR;BA;SNVR;VERA CRUZ;BA;DOMÉSTICA;REGULAR;1;0;30
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;1;SNBR;BARREIRAS;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;17;0;112
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;1;SNBR;BARREIRAS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;25;0;45
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;1;SNBR;BARREIRAS;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;6;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;1;SNGI;GUANAMBI;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;1;0;84
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;1;SNGI;GUANAMBI;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;21;0;112
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;2;SBLP;BOM JESUS DA LAPA;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;24;0;42
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2005;2;SBLP;BOM JESUS DA LAPA;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;3;0;30
