EMPRESA (SIGLA);EMPRESA (NOME);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;ASSENTOS
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBBH;BELO HORIZONTE;MG;SNGX;GUAXUPÉ;MG;DOMÉSTICA;REGULAR;2;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBBH;BELO HORIZONTE;MG;SNJM;MANHUAÇU;MG;DOMÉSTICA;REGULAR;2;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBBH;BELO HORIZONTE;MG;SNPD;PATOS DE MINAS;MG;DOMÉSTICA;REGULAR;24;0;117
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBBH;BELO HORIZONTE;MG;SNPJ;PATROCÍNIO;MG;DOMÉSTICA;REGULAR;2;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBBH;BELO HORIZONTE;MG;SNTO;TEÓFILO OTONI;MG;DOMÉSTICA;REGULAR;147;0;252
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBBH;BELO HORIZONTE;MG;SNUH;PIUMHI;MG;DOMÉSTICA;REGULAR;14;0;45
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBBH;BELO HORIZONTE;MG;SNUI;ARAÇUAÍ;MG;DOMÉSTICA;REGULAR;9;0;45
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBBH;BELO HORIZONTE;MG;SNVC;VIÇOSA;MG;DOMÉSTICA;REGULAR;12;0;90
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBBH;BELO HORIZONTE;MG;SNZA;POUSO ALEGRE;MG;DOMÉSTICA;REGULAR;6;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBGV;GOVERNADOR VALADARES;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;12;0;54
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBGV;GOVERNADOR VALADARES;MG;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;0;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBIP;SANTANA DO PARAÍSO;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;47;0;90
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBIP;SANTANA DO PARAÍSO;MG;SBGV;GOVERNADOR VALADARES;MG;DOMÉSTICA;REGULAR;15;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBPC;POÇOS DE CALDAS;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;9;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBPC;POÇOS DE CALDAS;MG;SBJD;JUNDIAÍ;SP;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBPC;POÇOS DE CALDAS;MG;SBVG;VARGINHA;MG;DOMÉSTICA;REGULAR;0;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBPC;POÇOS DE CALDAS;MG;SNZA;POUSO ALEGRE;MG;DOMÉSTICA;REGULAR;1;0;45
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBVG;VARGINHA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;21;0;63
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBVG;VARGINHA;MG;SBPC;POÇOS DE CALDAS;MG;DOMÉSTICA;REGULAR;6;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SBVG;VARGINHA;MG;SNZA;POUSO ALEGRE;MG;DOMÉSTICA;REGULAR;1;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNAR;ALMENARA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNAR;ALMENARA;MG;SNDT;DIAMANTINA;MG;DOMÉSTICA;REGULAR;0;0;81
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNCT;UBAPORANGA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;89;0;198
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNCT;UBAPORANGA;MG;SNJM;MANHUAÇU;MG;DOMÉSTICA;REGULAR;8;0;99
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNCT;UBAPORANGA;MG;SNVC;VIÇOSA;MG;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNDT;DIAMANTINA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;72;0;117
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNDT;DIAMANTINA;MG;SNAR;ALMENARA;MG;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNDT;DIAMANTINA;MG;SNUI;ARAÇUAÍ;MG;DOMÉSTICA;REGULAR;7;0;45
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNJM;MANHUAÇU;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;23;0;72
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNJM;MANHUAÇU;MG;SNCT;UBAPORANGA;MG;DOMÉSTICA;REGULAR;57;0;90
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNJM;MANHUAÇU;MG;SNVC;VIÇOSA;MG;DOMÉSTICA;REGULAR;28;0;54
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNOS;PASSOS;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;2;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNPD;PATOS DE MINAS;MG;SBAX;ARAXÁ;MG;DOMÉSTICA;REGULAR;6;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNPD;PATOS DE MINAS;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;19;0;45
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNPD;PATOS DE MINAS;MG;SNPJ;PATROCÍNIO;MG;DOMÉSTICA;REGULAR;9;0;108
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNPJ;PATROCÍNIO;MG;SBAX;ARAXÁ;MG;DOMÉSTICA;REGULAR;32;0;90
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNPJ;PATROCÍNIO;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;14;0;54
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNPJ;PATROCÍNIO;MG;SNPD;PATOS DE MINAS;MG;DOMÉSTICA;REGULAR;0;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNTO;TEÓFILO OTONI;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;176;0;270
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNUH;PIUMHI;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;9;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNUI;ARAÇUAÍ;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;7;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNUI;ARAÇUAÍ;MG;SNAR;ALMENARA;MG;DOMÉSTICA;REGULAR;25;0;63
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNUI;ARAÇUAÍ;MG;SNDT;DIAMANTINA;MG;DOMÉSTICA;REGULAR;0;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNVC;VIÇOSA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;43;0;63
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNVC;VIÇOSA;MG;SNCT;UBAPORANGA;MG;DOMÉSTICA;REGULAR;1;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNVC;VIÇOSA;MG;SNJM;MANHUAÇU;MG;DOMÉSTICA;REGULAR;9;0;90
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNZA;POUSO ALEGRE;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;10;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNZA;POUSO ALEGRE;MG;SBPC;POÇOS DE CALDAS;MG;DOMÉSTICA;REGULAR;1;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;1;SNZA;POUSO ALEGRE;MG;SBVG;VARGINHA;MG;DOMÉSTICA;REGULAR;0;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBAX;ARAXÁ;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;41;0;72
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBAX;ARAXÁ;MG;SNPD;PATOS DE MINAS;MG;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBAX;ARAXÁ;MG;SNPJ;PATROCÍNIO;MG;DOMÉSTICA;REGULAR;0;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SBAX;ARAXÁ;MG;DOMÉSTICA;REGULAR;2;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SBGV;GOVERNADOR VALADARES;MG;DOMÉSTICA;REGULAR;49;0;90
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;15;0;54
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SBPC;POÇOS DE CALDAS;MG;DOMÉSTICA;REGULAR;1;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SBVG;VARGINHA;MG;DOMÉSTICA;REGULAR;14;0;72
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNAR;ALMENARA;MG;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNCT;UBAPORANGA;MG;DOMÉSTICA;REGULAR;16;0;126
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNDT;DIAMANTINA;MG;DOMÉSTICA;REGULAR;21;0;81
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNGX;GUAXUPÉ;MG;DOMÉSTICA;REGULAR;3;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNJM;MANHUAÇU;MG;DOMÉSTICA;REGULAR;2;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNOS;PASSOS;MG;DOMÉSTICA;REGULAR;2;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNPD;PATOS DE MINAS;MG;DOMÉSTICA;REGULAR;16;0;99
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNPJ;PATROCÍNIO;MG;DOMÉSTICA;REGULAR;1;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNTO;TEÓFILO OTONI;MG;DOMÉSTICA;REGULAR;194;0;252
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNUH;PIUMHI;MG;DOMÉSTICA;REGULAR;1;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNUI;ARAÇUAÍ;MG;DOMÉSTICA;REGULAR;5;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNVC;VIÇOSA;MG;DOMÉSTICA;REGULAR;4;0;90
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBBH;BELO HORIZONTE;MG;SNZA;POUSO ALEGRE;MG;DOMÉSTICA;REGULAR;5;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBGV;GOVERNADOR VALADARES;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;46;0;72
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBGV;GOVERNADOR VALADARES;MG;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBIP;SANTANA DO PARAÍSO;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;22;0;54
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBIP;SANTANA DO PARAÍSO;MG;SBGV;GOVERNADOR VALADARES;MG;DOMÉSTICA;REGULAR;3;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBPC;POÇOS DE CALDAS;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;3;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBPC;POÇOS DE CALDAS;MG;SBVG;VARGINHA;MG;DOMÉSTICA;REGULAR;0;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBPC;POÇOS DE CALDAS;MG;SNZA;POUSO ALEGRE;MG;DOMÉSTICA;REGULAR;1;0;45
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBVG;VARGINHA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;30;0;54
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBVG;VARGINHA;MG;SBPC;POÇOS DE CALDAS;MG;DOMÉSTICA;REGULAR;10;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SBVG;VARGINHA;MG;SNZA;POUSO ALEGRE;MG;DOMÉSTICA;REGULAR;8;0;45
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNAR;ALMENARA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;9;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNAR;ALMENARA;MG;SNDT;DIAMANTINA;MG;DOMÉSTICA;REGULAR;8;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNCT;UBAPORANGA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;96;0;180
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNCT;UBAPORANGA;MG;SNJM;MANHUAÇU;MG;DOMÉSTICA;REGULAR;13;0;63
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNCT;UBAPORANGA;MG;SNVC;VIÇOSA;MG;DOMÉSTICA;REGULAR;2;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNDT;DIAMANTINA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;31;0;45
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNDT;DIAMANTINA;MG;SNAR;ALMENARA;MG;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNDT;DIAMANTINA;MG;SNUI;ARAÇUAÍ;MG;DOMÉSTICA;REGULAR;15;0;72
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNGX;GUAXUPÉ;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;2;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNGX;GUAXUPÉ;MG;SNOS;PASSOS;MG;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNJM;MANHUAÇU;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;4;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNJM;MANHUAÇU;MG;SNCT;UBAPORANGA;MG;DOMÉSTICA;REGULAR;47;0;90
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNJM;MANHUAÇU;MG;SNVC;VIÇOSA;MG;DOMÉSTICA;REGULAR;26;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNOS;PASSOS;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;3;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNPD;PATOS DE MINAS;MG;SBAX;ARAXÁ;MG;DOMÉSTICA;REGULAR;8;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNPD;PATOS DE MINAS;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;24;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNPD;PATOS DE MINAS;MG;SNPJ;PATROCÍNIO;MG;DOMÉSTICA;REGULAR;20;0;63
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNPJ;PATROCÍNIO;MG;SBAX;ARAXÁ;MG;DOMÉSTICA;REGULAR;29;0;45
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNPJ;PATROCÍNIO;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;19;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNPJ;PATROCÍNIO;MG;SNPD;PATOS DE MINAS;MG;DOMÉSTICA;REGULAR;0;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNTO;TEÓFILO OTONI;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;184;0;252
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNUH;PIUMHI;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;3;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNUH;PIUMHI;MG;SNGX;GUAXUPÉ;MG;DOMÉSTICA;REGULAR;1;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNUI;ARAÇUAÍ;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;1;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNUI;ARAÇUAÍ;MG;SNAR;ALMENARA;MG;DOMÉSTICA;REGULAR;26;0;54
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNUI;ARAÇUAÍ;MG;SNDT;DIAMANTINA;MG;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNVC;VIÇOSA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;29;0;45
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNVC;VIÇOSA;MG;SNCT;UBAPORANGA;MG;DOMÉSTICA;REGULAR;1;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNVC;VIÇOSA;MG;SNJM;MANHUAÇU;MG;DOMÉSTICA;REGULAR;18;0;81
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNZA;POUSO ALEGRE;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;7;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNZA;POUSO ALEGRE;MG;SBPC;POÇOS DE CALDAS;MG;DOMÉSTICA;REGULAR;13;0;63
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;2;SNZA;POUSO ALEGRE;MG;SBVG;VARGINHA;MG;DOMÉSTICA;REGULAR;0;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;3;SBAX;ARAXÁ;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;36;0;90
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;3;SBAX;ARAXÁ;MG;SBUL;UBERLÂNDIA;MG;DOMÉSTICA;REGULAR;1;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;3;SBAX;ARAXÁ;MG;SNPD;PATOS DE MINAS;MG;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;3;SBAX;ARAXÁ;MG;SNPJ;PATROCÍNIO;MG;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;3;SBBE;BELÉM;PA;SBMD;ALMEIRIM;PA;DOMÉSTICA;REGULAR;1;0;72
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;3;SBBE;BELÉM;PA;SNMZ;PORTO DE MOZ;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;3;SBBE;BELÉM;PA;SNVS;BREVES;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;3;SBBE;BELÉM;PA;SNYA;ALMEIRIM;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;3;SBBH;BELO HORIZONTE;MG;SBAX;ARAXÁ;MG;DOMÉSTICA;REGULAR;1;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2019;3;SBBH;BELO HORIZONTE;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;1;0;9
