EMPRESA (SIGLA);EMPRESA (NOME);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;ASSENTOS
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;1;SBSV;SALVADOR;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;38;0;126
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;1;SBSV;SALVADOR;BA;SNCL;CAIRU;BA;DOMÉSTICA;REGULAR;337;0;684
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;1;SIRI;MARAÚ;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;81;0;117
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;1;SIRI;MARAÚ;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;3;0;9
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;1;SNCL;CAIRU;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;561;0;675
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;2;SBSV;SALVADOR;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;35;0;72
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;2;SBSV;SALVADOR;BA;SNCL;CAIRU;BA;DOMÉSTICA;REGULAR;245;0;459
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;2;SIRI;MARAÚ;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;24;0;63
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;2;SNCL;CAIRU;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;264;0;441
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;3;SBSV;SALVADOR;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;35;0;72
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;3;SBSV;SALVADOR;BA;SNCL;CAIRU;BA;DOMÉSTICA;REGULAR;175;0;423
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;3;SIRI;MARAÚ;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;30;0;72
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;3;SNCL;CAIRU;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;294;0;432
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;4;SBSV;SALVADOR;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;6;0;36
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;4;SBSV;SALVADOR;BA;SNCL;CAIRU;BA;DOMÉSTICA;REGULAR;139;0;270
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;4;SIRI;MARAÚ;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;13;0;36
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;4;SNCL;CAIRU;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;149;0;261
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;5;SBSV;SALVADOR;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;12;0;36
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;5;SBSV;SALVADOR;BA;SNCL;CAIRU;BA;DOMÉSTICA;REGULAR;148;0;270
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;5;SIRI;MARAÚ;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;13;0;36
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;5;SNCL;CAIRU;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;178;0;261
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;5;SNCL;CAIRU;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;4;0;9
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;6;SBSV;SALVADOR;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;13;0;27
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;6;SBSV;SALVADOR;BA;SNCL;CAIRU;BA;DOMÉSTICA;REGULAR;92;0;180
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;6;SIRI;MARAÚ;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;5;0;27
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;6;SNCL;CAIRU;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;98;0;171
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;7;SBSV;SALVADOR;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;8;0;18
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;7;SBSV;SALVADOR;BA;SNCL;CAIRU;BA;DOMÉSTICA;REGULAR;113;0;189
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;7;SIRI;MARAÚ;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;3;0;18
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;7;SNCL;CAIRU;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;138;0;189
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;8;SBSV;SALVADOR;BA;SNCL;CAIRU;BA;DOMÉSTICA;REGULAR;128;0;279
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;8;SIRI;MARAÚ;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;3;0;9
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;8;SNCL;CAIRU;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;156;0;243
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;8;SNCL;CAIRU;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;5;0;9
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;9;SBSV;SALVADOR;BA;SNCL;CAIRU;BA;DOMÉSTICA;REGULAR;166;15;261
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;9;SIRI;MARAÚ;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;3;0;9
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;9;SNCL;CAIRU;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;155;10;243
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;10;SBSV;SALVADOR;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;9;0;45
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;10;SBSV;SALVADOR;BA;SNCL;CAIRU;BA;DOMÉSTICA;REGULAR;163;9;297
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;10;SIRI;MARAÚ;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;6;0;45
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;10;SNCL;CAIRU;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;172;9;261
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;11;SBSV;SALVADOR;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;7;0;27
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;11;SBSV;SALVADOR;BA;SNCL;CAIRU;BA;DOMÉSTICA;REGULAR;129;4;270
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;11;SIRI;MARAÚ;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;6;0;27
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;11;SNCL;CAIRU;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;147;6;270
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;12;SBSV;SALVADOR;BA;SIRI;MARAÚ;BA;DOMÉSTICA;REGULAR;32;0;81
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;12;SBSV;SALVADOR;BA;SNCL;CAIRU;BA;DOMÉSTICA;REGULAR;309;2;576
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;12;SIRI;MARAÚ;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;18;0;81
ABJ;ATA - AEROTÁXI ABAETÉ LTDA.;2022;12;SNCL;CAIRU;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;262;5;573
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBBE;BELÉM;PA;SBMD;ALMEIRIM;PA;DOMÉSTICA;REGULAR;109;0;189
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBBE;BELÉM;PA;SBSN;SANTARÉM;PA;DOMÉSTICA;REGULAR;54;0;108
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBBE;BELÉM;PA;SBTU;TUCURUÍ;PA;DOMÉSTICA;REGULAR;120;0;171
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBBE;BELÉM;PA;SNEB;PARAGOMINAS;PA;DOMÉSTICA;REGULAR;75;0;108
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBBE;BELÉM;PA;SNVS;BREVES;PA;DOMÉSTICA;REGULAR;113;0;198
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBBG;BAGÉ;RS;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;132;0;162
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBBH;BELO HORIZONTE;MG;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBBW;BARRA DO GARÇAS;MT;SBCY;VÁRZEA GRANDE;MT;DOMÉSTICA;REGULAR;80;0;153
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCA;CASCAVEL;PR;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCF;CONFINS;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCF;CONFINS;MG;SBIL;ILHÉUS;BA;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCF;CONFINS;MG;SBJD;JUNDIAÍ;SP;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCF;CONFINS;MG;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBJD;JUNDIAÍ;SP;DOMÉSTICA;REGULAR;2;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBMG;MARINGÁ;PR;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;6;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SSAP;APUCARANA;PR;DOMÉSTICA;REGULAR;4;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SSCP;CORNÉLIO PROCÓPIO;PR;DOMÉSTICA;REGULAR;1;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SSCT;CIANORTE;PR;DOMÉSTICA;REGULAR;11;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SSFB;FRANCISCO BELTRÃO;PR;DOMÉSTICA;REGULAR;20;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SSGY;GUAÍRA;PR;DOMÉSTICA;REGULAR;17;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SSKM;CAMPO MOURÃO;PR;DOMÉSTICA;REGULAR;13;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SSOG;ARAPONGAS;PR;DOMÉSTICA;REGULAR;10;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2022;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SSUM;UMUARAMA;PR;DOMÉSTICA;REGULAR;9;0;18
