EMPRESA (SIGLA);EMPRESA (NOME);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;ASSENTOS
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2020;1;SBBE;BELÉM;PA;SBMD;ALMEIRIM;PA;DOMÉSTICA;REGULAR;15;0;108
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2020;1;SBBE;BELÉM;PA;SNMZ;PORTO DE MOZ;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2020;1;SBBE;BELÉM;PA;SNVS;BREVES;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2020;1;SBBE;BELÉM;PA;SNYA;ALMEIRIM;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2020;1;SBBG;BAGÉ;RS;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;139;0;243
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2020;1;SBCA;CASCAVEL;PR;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2020;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBCA;CASCAVEL;PR;DOMÉSTICA;REGULAR;7;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2020;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SSCP;CORNÉLIO PROCÓPIO;PR;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2020;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SSCT;CIANORTE;PR;DOMÉSTICA;REGULAR;77;0;126
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2020;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SSFB;FRANCISCO BELTRÃO;PR;DOMÉSTICA;REGULAR;14;0;18
