EMPRESA (SIGLA);EMPRESA (NOME);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;ASSENTOS
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCN;CALDAS NOVAS;GO;SBGO;GOIÂNIA;GO;DOMÉSTICA;REGULAR;12;0;472
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCN;CALDAS NOVAS;GO;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;675;12;590
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;161;1;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBCY;VÁRZEA GRANDE;MT;DOMÉSTICA;REGULAR;214;2;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;14813;342;19058
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBMG;MARINGÁ;PR;DOMÉSTICA;REGULAR;1476;10;3540
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;3109;35;5328
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;DOMÉSTICA;REGULAR;1441;2;3068
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCX;CAXIAS DO SUL;RS;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;3561;29;4766
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCX;CAXIAS DO SUL;RS;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCY;VÁRZEA GRANDE;MT;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;53;3;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCY;VÁRZEA GRANDE;MT;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;8140;110;10156
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCY;VÁRZEA GRANDE;MT;SBMG;MARINGÁ;PR;DOMÉSTICA;REGULAR;104;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBCY;VÁRZEA GRANDE;MT;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;235;2;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBDN;PRESIDENTE PRUDENTE;SP;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;4634;85;6562
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBEG;MANAUS;AM;SBBE;BELÉM;PA;DOMÉSTICA;REGULAR;1966;15;3286
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBEG;MANAUS;AM;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;532;12;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBEG;MANAUS;AM;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;4731;111;6408
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBEG;MANAUS;AM;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;131;5;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBEG;MANAUS;AM;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBEG;MANAUS;AM;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;DOMÉSTICA;REGULAR;0;0;106
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBEG;MANAUS;AM;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;68;1;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFI;FOZ DO IGUAÇU;PR;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;2506;167;3430
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFL;FLORIANÓPOLIS;SC;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFL;FLORIANÓPOLIS;SC;SBGO;GOIÂNIA;GO;DOMÉSTICA;REGULAR;431;2;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFL;FLORIANÓPOLIS;SC;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;11756;444;15194
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFZ;FORTALEZA;CE;SBBE;BELÉM;PA;DOMÉSTICA;REGULAR;1581;22;3286
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFZ;FORTALEZA;CE;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;2526;43;3422
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFZ;FORTALEZA;CE;SBEG;MANAUS;AM;DOMÉSTICA;REGULAR;717;6;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFZ;FORTALEZA;CE;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;438;6;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFZ;FORTALEZA;CE;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;13120;324;15540
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFZ;FORTALEZA;CE;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;352;3;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFZ;FORTALEZA;CE;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;2209;15;6944
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFZ;FORTALEZA;CE;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;309;6;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFZ;FORTALEZA;CE;SBSL;SÃO LUÍS;MA;DOMÉSTICA;REGULAR;387;9;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFZ;FORTALEZA;CE;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;968;13;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBFZ;FORTALEZA;CE;SBTE;TERESINA;PI;DOMÉSTICA;REGULAR;1351;7;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGL;RIO DE JANEIRO;RJ;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;8650;95;10384
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGL;RIO DE JANEIRO;RJ;SBCY;VÁRZEA GRANDE;MT;DOMÉSTICA;REGULAR;307;3;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGL;RIO DE JANEIRO;RJ;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;450;6;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGL;RIO DE JANEIRO;RJ;SBGO;GOIÂNIA;GO;DOMÉSTICA;REGULAR;703;8;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGL;RIO DE JANEIRO;RJ;SBJP;SANTA RITA;PB;DOMÉSTICA;REGULAR;1978;15;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGL;RIO DE JANEIRO;RJ;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;19340;417;23194
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGL;RIO DE JANEIRO;RJ;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;2716;15;3174
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGL;RIO DE JANEIRO;RJ;SBVT;VITÓRIA;ES;DOMÉSTICA;REGULAR;5090;24;6828
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGO;GOIÂNIA;GO;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;3033;44;6490
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGO;GOIÂNIA;GO;SBCN;CALDAS NOVAS;GO;DOMÉSTICA;REGULAR;17;0;590
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGO;GOIÂNIA;GO;SBFL;FLORIANÓPOLIS;SC;DOMÉSTICA;REGULAR;373;3;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGO;GOIÂNIA;GO;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;685;5;118
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGO;GOIÂNIA;GO;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;9280;220;13132
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBGO;GOIÂNIA;GO;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;70;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBIL;ILHÉUS;BA;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;655;2;1014
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBIL;ILHÉUS;BA;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;4390;55;6572
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBIL;ILHÉUS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;1882;6;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBJP;SANTA RITA;PB;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;2104;15;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBJP;SANTA RITA;PB;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;4336;96;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBJU;JUAZEIRO DO NORTE;CE;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;2936;45;3406
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBJV;JOINVILLE;SC;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBJV;JOINVILLE;SC;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;5353;112;8184
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBJV;JOINVILLE;SC;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;283;2;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBJV;JOINVILLE;SC;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBAR;ARACAJU;SE;DOMÉSTICA;REGULAR;1262;46;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBAU;ARAÇATUBA;SP;DOMÉSTICA;REGULAR;3952;64;5618
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBBE;BELÉM;PA;DOMÉSTICA;REGULAR;782;45;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;8938;221;10472
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;17880;467;24032
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBCG;CAMPO GRANDE;MS;DOMÉSTICA;REGULAR;10987;214;13364
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBCN;CALDAS NOVAS;GO;DOMÉSTICA;REGULAR;546;7;472
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;15146;370;19294
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBCX;CAXIAS DO SUL;RS;DOMÉSTICA;REGULAR;3387;34;4766
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBCY;VÁRZEA GRANDE;MT;DOMÉSTICA;REGULAR;8493;76;10262
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBDN;PRESIDENTE PRUDENTE;SP;DOMÉSTICA;REGULAR;4456;74;6904
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBEG;MANAUS;AM;DOMÉSTICA;REGULAR;5757;129;6620
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBFI;FOZ DO IGUAÇU;PR;DOMÉSTICA;REGULAR;2669;179;3430
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBFL;FLORIANÓPOLIS;SC;DOMÉSTICA;REGULAR;10458;346;15194
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;12236;299;15316
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;17667;411;24730
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBGO;GOIÂNIA;GO;DOMÉSTICA;REGULAR;9949;220;13368
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBIL;ILHÉUS;BA;DOMÉSTICA;REGULAR;3915;44;6572
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBJP;SANTA RITA;PB;DOMÉSTICA;REGULAR;3825;58;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBJU;JUAZEIRO DO NORTE;CE;DOMÉSTICA;REGULAR;2660;34;3406
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBJV;JOINVILLE;SC;DOMÉSTICA;REGULAR;4802;112;8302
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;7;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBMG;MARINGÁ;PR;DOMÉSTICA;REGULAR;4392;121;4930
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBML;MARÍLIA;SP;DOMÉSTICA;REGULAR;2539;62;3986
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBMO;RIO LARGO;AL;DOMÉSTICA;REGULAR;7550;175;7174
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBNF;NAVEGANTES;SC;DOMÉSTICA;REGULAR;11444;220;17354
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBNT;PARNAMIRIM;RN;DOMÉSTICA;REGULAR;4542;176;6124
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;19306;846;23384
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBPJ;PALMAS;TO;DOMÉSTICA;REGULAR;2941;29;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBPS;PORTO SEGURO;BA;DOMÉSTICA;REGULAR;2340;50;3586
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;12100;288;15304
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;31672;897;39674
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBRP;RIBEIRÃO PRETO;SP;DOMÉSTICA;REGULAR;7133;95;9356
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;DOMÉSTICA;REGULAR;0;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBSL;SÃO LUÍS;MA;DOMÉSTICA;REGULAR;785;21;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBSR;SÃO JOSÉ DO RIO PRETO;SP;DOMÉSTICA;REGULAR;6470;237;8976
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;18870;277;20928
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBTE;TERESINA;PI;DOMÉSTICA;REGULAR;3192;37;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBUR;UBERABA;MG;DOMÉSTICA;REGULAR;3632;56;5482
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBVT;VITÓRIA;ES;DOMÉSTICA;REGULAR;9068;139;12214
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBKP;CAMPINAS;SP;SBZM;GOIANÁ;MG;DOMÉSTICA;REGULAR;2709;27;3698
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBMG;MARINGÁ;PR;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;1138;8;3540
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBMG;MARINGÁ;PR;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;5008;147;4812
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBML;MARÍLIA;SP;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;2752;56;3916
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBMO;RIO LARGO;AL;SBAR;ARACAJU;SE;DOMÉSTICA;REGULAR;601;20;3646
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2012;1;SBMO;RIO LARGO;AL;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;8443;170;7304
