EMPRESA (SIGLA);EMPRESA (NOME);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;ASSENTOS
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBGO;GOIÂNIA;GO;SBBW;BARRA DO GARÇAS;MT;DOMÉSTICA;REGULAR;21;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBGO;GOIÂNIA;GO;SBJD;JUNDIAÍ;SP;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBGR;GUARULHOS;SP;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBGR;GUARULHOS;SP;SBJD;JUNDIAÍ;SP;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBGR;GUARULHOS;SP;SBVT;VITÓRIA;ES;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBIH;ITAITUBA;PA;SBSN;SANTARÉM;PA;DOMÉSTICA;REGULAR;98;0;108
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBJD;JUNDIAÍ;SP;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBJD;JUNDIAÍ;SP;SBGO;GOIÂNIA;GO;DOMÉSTICA;REGULAR;2;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBJD;JUNDIAÍ;SP;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBJD;JUNDIAÍ;SP;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBJD;JUNDIAÍ;SP;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;1;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBJD;JUNDIAÍ;SP;SBSP;SÃO PAULO;SP;DOMÉSTICA;REGULAR;5;0;54
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBJD;JUNDIAÍ;SP;SDAG;ANGRA DOS REIS;RJ;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBJE;CRUZ;CE;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;810;0;1071
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBMD;ALMEIRIM;PA;SBBE;BELÉM;PA;DOMÉSTICA;REGULAR;50;0;63
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBMD;ALMEIRIM;PA;SNMZ;PORTO DE MOZ;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBMD;ALMEIRIM;PA;SNVS;BREVES;PA;DOMÉSTICA;REGULAR;2;0;45
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBMD;ALMEIRIM;PA;SNYA;ALMEIRIM;PA;DOMÉSTICA;REGULAR;59;0;99
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBME;MACAÉ;RJ;SBCP;CAMPOS DOS GOYTACAZES;RJ;DOMÉSTICA;REGULAR;80;0;135
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBME;MACAÉ;RJ;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;149;0;225
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBMK;MONTES CLAROS;MG;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBMK;MONTES CLAROS;MG;SBPL;PETROLINA;PE;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBMK;MONTES CLAROS;MG;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBMK;MONTES CLAROS;MG;SBSG;SÃO GONÇALO DO AMARANTE;RN;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBMO;RIO LARGO;AL;SBAR;ARACAJU;SE;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBMO;RIO LARGO;AL;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBMO;RIO LARGO;AL;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBMO;RIO LARGO;AL;SBVC;VITÓRIA DA CONQUISTA;BA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBPA;PORTO ALEGRE;RS;SBJD;JUNDIAÍ;SP;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBPA;PORTO ALEGRE;RS;SSCN;CANELA;RS;DOMÉSTICA;REGULAR;190;0;369
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBPA;PORTO ALEGRE;RS;SSTE;TORRES;RS;DOMÉSTICA;REGULAR;181;0;486
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBPL;PETROLINA;PE;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBPL;PETROLINA;PE;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBPL;PETROLINA;PE;SBSG;SÃO GONÇALO DO AMARANTE;RN;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBPV;PORTO VELHO;RO;SBEG;MANAUS;AM;DOMÉSTICA;REGULAR;2;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRF;RECIFE;PE;SBAR;ARACAJU;SE;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRF;RECIFE;PE;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRF;RECIFE;PE;SBMO;RIO LARGO;AL;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRF;RECIFE;PE;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRF;RECIFE;PE;SBVC;VITÓRIA DA CONQUISTA;BA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRF;RECIFE;PE;SNHS;SERRA TALHADA;PE;DOMÉSTICA;REGULAR;245;0;369
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRF;RECIFE;PE;SNRU;CARUARU;PE;DOMÉSTICA;REGULAR;182;0;351
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRJ;RIO DE JANEIRO;RJ;SBCP;CAMPOS DOS GOYTACAZES;RJ;DOMÉSTICA;REGULAR;122;0;225
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRJ;RIO DE JANEIRO;RJ;SBJD;JUNDIAÍ;SP;DOMÉSTICA;REGULAR;1;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRJ;RIO DE JANEIRO;RJ;SBME;MACAÉ;RJ;DOMÉSTICA;REGULAR;250;0;360
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRJ;RIO DE JANEIRO;RJ;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRJ;RIO DE JANEIRO;RJ;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;DOMÉSTICA;REGULAR;4;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRJ;RIO DE JANEIRO;RJ;SDAG;ANGRA DOS REIS;RJ;DOMÉSTICA;REGULAR;90;0;135
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBRJ;RIO DE JANEIRO;RJ;SDTK;PARATY;RJ;DOMÉSTICA;REGULAR;46;0;90
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSG;SÃO GONÇALO DO AMARANTE;RN;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;0;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;SBSP;SÃO PAULO;SP;DOMÉSTICA;REGULAR;1;0;18
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSN;SANTARÉM;PA;SBBE;BELÉM;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSN;SANTARÉM;PA;SBIH;ITAITUBA;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSN;SANTARÉM;PA;SBMD;ALMEIRIM;PA;DOMÉSTICA;REGULAR;4;0;45
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSN;SANTARÉM;PA;SBTB;ORIXIMINÁ;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSN;SANTARÉM;PA;SNMA;MONTE ALEGRE;PA;DOMÉSTICA;REGULAR;49;0;108
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSN;SANTARÉM;PA;SNMZ;PORTO DE MOZ;PA;DOMÉSTICA;REGULAR;23;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSN;SANTARÉM;PA;SNOX;ORIXIMINÁ;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSN;SANTARÉM;PA;SNRJ;BREJO;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSN;SANTARÉM;PA;SNTI;ÓBIDOS;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSN;SANTARÉM;PA;SNVS;BREVES;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSP;SÃO PAULO;SP;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;5;0;9
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSP;SÃO PAULO;SP;SBJD;JUNDIAÍ;SP;DOMÉSTICA;REGULAR;0;0;54
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSP;SÃO PAULO;SP;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;DOMÉSTICA;REGULAR;13;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSP;SÃO PAULO;SP;SBSP;SÃO PAULO;SP;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSP;SÃO PAULO;SP;SDAG;ANGRA DOS REIS;RJ;DOMÉSTICA;REGULAR;197;0;261
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSP;SÃO PAULO;SP;SDIM;ITANHAÉM;SP;DOMÉSTICA;REGULAR;61;0;171
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSP;SÃO PAULO;SP;SDTK;PARATY;RJ;DOMÉSTICA;REGULAR;144;0;225
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSP;SÃO PAULO;SP;SDUB;UBATUBA;SP;DOMÉSTICA;REGULAR;124;0;234
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSV;SALVADOR;BA;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBSV;SALVADOR;BA;SBVC;VITÓRIA DA CONQUISTA;BA;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBTB;ORIXIMINÁ;PA;SBIH;ITAITUBA;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBTB;ORIXIMINÁ;PA;SNRJ;BREJO;PA;DOMÉSTICA;REGULAR;46;0;108
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBVC;VITÓRIA DA CONQUISTA;BA;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SBVT;VITÓRIA;ES;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;0;0;0
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SDAG;ANGRA DOS REIS;RJ;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;101;0;135
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SDAG;ANGRA DOS REIS;RJ;SBSP;SÃO PAULO;SP;DOMÉSTICA;REGULAR;224;0;270
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SDIM;ITANHAÉM;SP;SBSP;SÃO PAULO;SP;DOMÉSTICA;REGULAR;57;0;162
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SDTK;PARATY;RJ;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;48;0;90
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SDTK;PARATY;RJ;SBSP;SÃO PAULO;SP;DOMÉSTICA;REGULAR;154;0;225
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SDUB;UBATUBA;SP;SBSP;SÃO PAULO;SP;DOMÉSTICA;REGULAR;149;0;234
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SJHG;CONFRESA;MT;SWHP;ÁGUA BOA;MT;DOMÉSTICA;REGULAR;50;0;90
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNGA;GUARAPARI;ES;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;204;0;252
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNHS;SERRA TALHADA;PE;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;296;0;369
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNMA;MONTE ALEGRE;PA;SBIH;ITAITUBA;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNMA;MONTE ALEGRE;PA;SBTB;ORIXIMINÁ;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNMA;MONTE ALEGRE;PA;SNOX;ORIXIMINÁ;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNMA;MONTE ALEGRE;PA;SNRJ;BREJO;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNMA;MONTE ALEGRE;PA;SNTI;ÓBIDOS;PA;DOMÉSTICA;REGULAR;48;0;108
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNMZ;PORTO DE MOZ;PA;SBBE;BELÉM;PA;DOMÉSTICA;REGULAR;82;0;99
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNMZ;PORTO DE MOZ;PA;SBSN;SANTARÉM;PA;DOMÉSTICA;REGULAR;28;0;36
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNMZ;PORTO DE MOZ;PA;SNVS;BREVES;PA;DOMÉSTICA;REGULAR;17;0;27
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNOX;ORIXIMINÁ;PA;SBIH;ITAITUBA;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNOX;ORIXIMINÁ;PA;SBTB;ORIXIMINÁ;PA;DOMÉSTICA;REGULAR;53;0;108
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNOX;ORIXIMINÁ;PA;SNRJ;BREJO;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNRJ;BREJO;PA;SBIH;ITAITUBA;PA;DOMÉSTICA;REGULAR;45;0;108
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNRJ;BREJO;PA;SBSN;SANTARÉM;PA;DOMÉSTICA;REGULAR;0;0;
ACN;AZUL CONECTA LTDA. (EX TWO TAXI AEREO LTDA);2021;1;SNRU;CARUARU;PE;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;264;0;351
