EMPRESA (SIGLA);EMPRESA (NOME);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;ASSENTOS
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;1764;39;3658
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;137;3;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBHT;ALTAMIRA;PA;DOMÉSTICA;REGULAR;4348;77;6950
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBIH;ITAITUBA;PA;DOMÉSTICA;REGULAR;292;1;280
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBIZ;IMPERATRIZ;MA;DOMÉSTICA;REGULAR;720;4;1820
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;1437;83;118
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBMA;MARABÁ;PA;DOMÉSTICA;REGULAR;1097;32;2832
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBMQ;MACAPÁ;AP;DOMÉSTICA;REGULAR;5709;50;7198
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;1153;13;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBSL;SÃO LUÍS;MA;DOMÉSTICA;REGULAR;1338;26;3068
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBSN;SANTARÉM;PA;DOMÉSTICA;REGULAR;2486;35;6088
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;293;7;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBTB;ORIXIMINÁ;PA;DOMÉSTICA;REGULAR;221;10;490
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBE;BELÉM;PA;SBTU;TUCURUÍ;PA;DOMÉSTICA;REGULAR;25;2;140
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBH;BELO HORIZONTE;MG;SBCB;CABO FRIO;RJ;DOMÉSTICA;REGULAR;15;1;70
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBH;BELO HORIZONTE;MG;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;84;2;138
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBH;BELO HORIZONTE;MG;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;1253;99;1742
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBH;BELO HORIZONTE;MG;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;1969;97;3273
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBR;BRASÍLIA;DF;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;6198;207;10256
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBR;BRASÍLIA;DF;SBCY;VÁRZEA GRANDE;MT;DOMÉSTICA;REGULAR;1472;59;3068
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBR;BRASÍLIA;DF;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;31;0;118
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBR;BRASÍLIA;DF;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;5418;148;9784
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBR;BRASÍLIA;DF;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;8841;412;13176
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBR;BRASÍLIA;DF;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;564;13;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBV;BOA VISTA;RR;SBEG;MANAUS;AM;DOMÉSTICA;REGULAR;1906;54;3068
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBBV;BOA VISTA;RR;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;605;20;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCA;CASCAVEL;PR;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;1749;67;2090
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCA;CASCAVEL;PR;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;2493;127;2782
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCB;CABO FRIO;RJ;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;1046;22;1190
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBAX;ARAXÁ;MG;DOMÉSTICA;REGULAR;212;9;350
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBBE;BELÉM;PA;DOMÉSTICA;REGULAR;5190;319;6714
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;6745;213;10511
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBCB;CABO FRIO;RJ;DOMÉSTICA;REGULAR;905;21;1190
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBCJ;PARAUAPEBAS;PA;DOMÉSTICA;REGULAR;2258;21;2714
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;2066;84;2914
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBCY;VÁRZEA GRANDE;MT;DOMÉSTICA;REGULAR;2876;68;2784
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBEG;MANAUS;AM;DOMÉSTICA;REGULAR;1761;127;2950
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBFE;FEIRA DE SANTANA;BA;DOMÉSTICA;REGULAR;388;4;536
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;1361;31;1062
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;5801;137;9778
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBGO;GOIÂNIA;GO;DOMÉSTICA;REGULAR;7296;143;9382
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;16183;549;20995
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBGV;GOVERNADOR VALADARES;MG;DOMÉSTICA;REGULAR;1644;42;2587
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBIL;ILHÉUS;BA;DOMÉSTICA;REGULAR;2653;90;3288
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;2658;89;3776
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBIZ;IMPERATRIZ;MA;DOMÉSTICA;REGULAR;2643;54;3068
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;21986;1647;30493
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBLE;LENÇÓIS;BA;DOMÉSTICA;REGULAR;447;15;558
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBMA;MARABÁ;PA;DOMÉSTICA;REGULAR;1343;42;3422
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBMK;MONTES CLAROS;MG;DOMÉSTICA;REGULAR;3119;98;5044
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBMO;RIO LARGO;AL;DOMÉSTICA;REGULAR;836;24;1062
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBMQ;MACAPÁ;AP;DOMÉSTICA;REGULAR;536;9;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBNF;NAVEGANTES;SC;DOMÉSTICA;REGULAR;264;2;106
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;4281;284;6064
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBPJ;PALMAS;TO;DOMÉSTICA;REGULAR;2554;36;3056
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBPS;PORTO SEGURO;BA;DOMÉSTICA;REGULAR;4050;79;5214
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBPV;PORTO VELHO;RO;DOMÉSTICA;REGULAR;1409;29;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBQV;VITÓRIA DA CONQUISTA;BA;DOMÉSTICA;REGULAR;3188;57;3638
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;5884;222;6950
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;10356;355;15718
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBSG;SÃO GONÇALO DO AMARANTE;RN;DOMÉSTICA;REGULAR;999;6;1062
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;DOMÉSTICA;REGULAR;91;0;118
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBSL;SÃO LUÍS;MA;DOMÉSTICA;REGULAR;4288;116;6348
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBSP;SÃO PAULO;SP;DOMÉSTICA;REGULAR;11679;536;16424
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;3097;76;4187
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBTE;TERESINA;PI;DOMÉSTICA;REGULAR;3333;22;3032
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBUL;UBERLÂNDIA;MG;DOMÉSTICA;REGULAR;3676;88;5104
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBUR;UBERABA;MG;DOMÉSTICA;REGULAR;1363;44;1818
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SBVT;VITÓRIA;ES;DOMÉSTICA;REGULAR;10006;230;13236
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;1082;11;1400
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SNPD;PATOS DE MINAS;MG;DOMÉSTICA;REGULAR;45;4;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SNTF;TEIXEIRA DE FREITAS;BA;DOMÉSTICA;REGULAR;1376;46;1608
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCF;CONFINS;MG;SNVB;VALENÇA;BA;DOMÉSTICA;REGULAR;192;3;354
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCG;CAMPO GRANDE;MS;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;932;8;3138
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCG;CAMPO GRANDE;MS;SBCY;VÁRZEA GRANDE;MT;DOMÉSTICA;REGULAR;1721;70;4718
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCG;CAMPO GRANDE;MS;SBDN;PRESIDENTE PRUDENTE;SP;DOMÉSTICA;REGULAR;42;0;70
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCG;CAMPO GRANDE;MS;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;4674;78;6382
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCG;CAMPO GRANDE;MS;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;8634;398;12776
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCG;CAMPO GRANDE;MS;SBLO;LONDRINA;PR;DOMÉSTICA;REGULAR;260;0;350
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCG;CAMPO GRANDE;MS;SBMG;MARINGÁ;PR;DOMÉSTICA;REGULAR;177;1;838
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCG;CAMPO GRANDE;MS;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;457;2;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCG;CAMPO GRANDE;MS;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;2712;31;2674
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCH;CHAPECÓ;SC;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;4069;80;5420
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCH;CHAPECÓ;SC;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;1462;16;2884
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCJ;PARAUAPEBAS;PA;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;1959;22;2950
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCJ;PARAUAPEBAS;PA;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;47;5;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCM;FORQUILHINHA;SC;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;17;0;68
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCM;FORQUILHINHA;SC;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;2715;74;3350
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCN;CALDAS NOVAS;GO;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;850;17;996
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCP;CAMPOS DOS GOYTACAZES;RJ;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;47;2;70
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCP;CAMPOS DOS GOYTACAZES;RJ;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;860;55;1736
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCR;CORUMBÁ;MS;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;1331;19;1878
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBCA;CASCAVEL;PR;DOMÉSTICA;REGULAR;1630;50;2020
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBCB;CABO FRIO;RJ;DOMÉSTICA;REGULAR;78;4;106
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;1977;88;2914
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBCG;CAMPO GRANDE;MS;DOMÉSTICA;REGULAR;1121;6;3020
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBCY;VÁRZEA GRANDE;MT;DOMÉSTICA;REGULAR;1849;22;106
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBDN;PRESIDENTE PRUDENTE;SP;DOMÉSTICA;REGULAR;64;0;70
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBFI;FOZ DO IGUAÇU;PR;DOMÉSTICA;REGULAR;4494;130;6704
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;258;8;342
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBGO;GOIÂNIA;GO;DOMÉSTICA;REGULAR;444;2;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;7899;256;10740
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;17611;791;22194
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBLO;LONDRINA;PR;DOMÉSTICA;REGULAR;2447;101;4560
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBMG;MARINGÁ;PR;DOMÉSTICA;REGULAR;3698;121;5152
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;7060;111;12152
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBPS;PORTO SEGURO;BA;DOMÉSTICA;REGULAR;332;11;530
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;484;6;590
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBRJ;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;5404;91;6762
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBSJ;SÃO JOSÉ DOS CAMPOS;SP;DOMÉSTICA;REGULAR;107;2;118
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBSP;SÃO PAULO;SP;DOMÉSTICA;REGULAR;3662;163;7292
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;295;2;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCX;CAXIAS DO SUL;RS;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;2246;73;2766
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBAT;ALTA FLORESTA;MT;DOMÉSTICA;REGULAR;2763;48;3784
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;1478;47;3068
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;2124;50;2890
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBCG;CAMPO GRANDE;MS;DOMÉSTICA;REGULAR;1372;51;4776
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;1627;24;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBEG;MANAUS;AM;DOMÉSTICA;REGULAR;158;4;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBFI;FOZ DO IGUAÇU;PR;DOMÉSTICA;REGULAR;396;4;854
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;218;3;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBGO;GOIÂNIA;GO;DOMÉSTICA;REGULAR;4103;66;6136
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;5833;118;7144
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBJI;JI-PARANÁ;RO;DOMÉSTICA;REGULAR;1492;46;1750
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;12323;524;15243
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBLO;LONDRINA;PR;DOMÉSTICA;REGULAR;1059;12;2690
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBMG;MARINGÁ;PR;DOMÉSTICA;REGULAR;1051;12;612
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2016;1;SBCY;VÁRZEA GRANDE;MT;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;768;6;
