EMPRESA (SIGLA);EMPRESA (NOME);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;ASSENTOS
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;10;SBSV;SALVADOR;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;86;0;266
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;10;SBSV;SALVADOR;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;26;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;10;SNGI;GUANAMBI;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;90;0;266
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;11;SBLP;BOM JESUS DA LAPA;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;23;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;11;SBLP;BOM JESUS DA LAPA;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;92;0;266
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;11;SBSV;SALVADOR;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;136;0;266
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;11;SBSV;SALVADOR;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;18;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;11;SNGI;GUANAMBI;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;117;0;266
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;12;SBLP;BOM JESUS DA LAPA;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;18;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;12;SBLP;BOM JESUS DA LAPA;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;70;0;266
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;12;SBSV;SALVADOR;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;79;0;266
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;12;SBSV;SALVADOR;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;33;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2010;12;SNGI;GUANAMBI;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;102;1;252
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBBH;BELO HORIZONTE;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;4;0;
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBBH;BELO HORIZONTE;MG;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;411;0;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBBH;BELO HORIZONTE;MG;SBUL;UBERLÂNDIA;MG;DOMÉSTICA;REGULAR;501;1;1246
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBBH;BELO HORIZONTE;MG;SBUR;UBERABA;MG;DOMÉSTICA;REGULAR;11;0;58
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBGR;GUARULHOS;SP;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;1;7;
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBGR;GUARULHOS;SP;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;385;1;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBGR;GUARULHOS;SP;SBUL;UBERLÂNDIA;MG;DOMÉSTICA;REGULAR;0;0;30
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBGR;GUARULHOS;SP;SBUR;UBERABA;MG;DOMÉSTICA;REGULAR;181;0;570
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBIP;SANTANA DO PARAÍSO;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;390;0;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBIP;SANTANA DO PARAÍSO;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;404;1;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBUL;UBERLÂNDIA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;450;3;1244
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBUL;UBERLÂNDIA;MG;SBUR;UBERABA;MG;DOMÉSTICA;REGULAR;0;0;30
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBUR;UBERABA;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;177;0;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;1;SBUR;UBERABA;MG;SBUL;UBERLÂNDIA;MG;DOMÉSTICA;REGULAR;0;0;58
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;2;SBBH;BELO HORIZONTE;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;3;5;
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;2;SBBH;BELO HORIZONTE;MG;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;418;1;570
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;2;SBBH;BELO HORIZONTE;MG;SBMK;MONTES CLAROS;MG;DOMÉSTICA;REGULAR;64;5;196
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;2;SBBH;BELO HORIZONTE;MG;SBUL;UBERLÂNDIA;MG;DOMÉSTICA;REGULAR;585;3;1148
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;2;SBGR;GUARULHOS;SP;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;9;5;
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;2;SBGR;GUARULHOS;SP;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;419;0;570
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;2;SBGR;GUARULHOS;SP;SBUR;UBERABA;MG;DOMÉSTICA;REGULAR;155;0;570
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;2;SBIP;SANTANA DO PARAÍSO;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;398;1;570
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;2;SBIP;SANTANA DO PARAÍSO;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;385;1;570
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;2;SBMK;MONTES CLAROS;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;35;4;168
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;2;SBUL;UBERLÂNDIA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;527;3;1148
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;2;SBUR;UBERABA;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;181;0;570
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBBH;BELO HORIZONTE;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;0;0;
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBBH;BELO HORIZONTE;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;0;5;
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBBH;BELO HORIZONTE;MG;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;437;1;720
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBBH;BELO HORIZONTE;MG;SBMK;MONTES CLAROS;MG;DOMÉSTICA;REGULAR;378;0;760
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBBH;BELO HORIZONTE;MG;SBUL;UBERLÂNDIA;MG;DOMÉSTICA;REGULAR;827;0;1440
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBBH;BELO HORIZONTE;MG;SBUR;UBERABA;MG;DOMÉSTICA;REGULAR;0;0;30
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBGR;GUARULHOS;SP;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;11;6;30
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBGR;GUARULHOS;SP;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;300;0;660
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBGR;GUARULHOS;SP;SBUR;UBERABA;MG;DOMÉSTICA;REGULAR;199;0;690
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBIP;SANTANA DO PARAÍSO;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;317;0;690
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBIP;SANTANA DO PARAÍSO;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;378;1;690
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBMK;MONTES CLAROS;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;365;0;732
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBMK;MONTES CLAROS;MG;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;;;28
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBUL;UBERLÂNDIA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;805;1;1470
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBUL;UBERLÂNDIA;MG;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;11;0;30
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBUR;UBERABA;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;217;0;690
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;3;SBUR;UBERABA;MG;SBUL;UBERLÂNDIA;MG;DOMÉSTICA;REGULAR;0;0;30
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBBH;BELO HORIZONTE;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;0;0;
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBBH;BELO HORIZONTE;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;1;3;30
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBBH;BELO HORIZONTE;MG;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;404;0;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBBH;BELO HORIZONTE;MG;SBMK;MONTES CLAROS;MG;DOMÉSTICA;REGULAR;388;2;732
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBBH;BELO HORIZONTE;MG;SBUL;UBERLÂNDIA;MG;DOMÉSTICA;REGULAR;678;0;1152
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBGR;GUARULHOS;SP;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;7;2;30
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBGR;GUARULHOS;SP;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;230;0;570
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBGR;GUARULHOS;SP;SBUR;UBERABA;MG;DOMÉSTICA;REGULAR;249;0;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBIP;SANTANA DO PARAÍSO;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;223;0;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBIP;SANTANA DO PARAÍSO;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;258;1;570
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBMK;MONTES CLAROS;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;424;0;732
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBUL;UBERLÂNDIA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;654;1;1152
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;4;SBUR;UBERABA;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;288;0;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;5;SBBH;BELO HORIZONTE;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;2;2;
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;5;SBBH;BELO HORIZONTE;MG;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;342;0;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;5;SBBH;BELO HORIZONTE;MG;SBMK;MONTES CLAROS;MG;DOMÉSTICA;REGULAR;440;0;692
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;5;SBBH;BELO HORIZONTE;MG;SBUL;UBERLÂNDIA;MG;DOMÉSTICA;REGULAR;631;0;1276
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;5;SBGR;GUARULHOS;SP;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;6;3;
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;5;SBGR;GUARULHOS;SP;SBIP;SANTANA DO PARAÍSO;MG;DOMÉSTICA;REGULAR;275;0;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;5;SBGR;GUARULHOS;SP;SBUR;UBERABA;MG;DOMÉSTICA;REGULAR;255;0;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;5;SBIP;SANTANA DO PARAÍSO;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;255;1;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;5;SBIP;SANTANA DO PARAÍSO;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;288;0;600
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;5;SBMK;MONTES CLAROS;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;470;1;718
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;5;SBUL;UBERLÂNDIA;MG;SBBH;BELO HORIZONTE;MG;DOMÉSTICA;REGULAR;737;6;1336
AMG;AIR MINAS LINHAS AÉREAS LTDA.;2010;5;SBUR;UBERABA;MG;SBGR;GUARULHOS;SP;DOMÉSTICA;REGULAR;318;0;600
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBCF;CONFINS;MG;SBFL;FLORIANÓPOLIS;SC;DOMÉSTICA;REGULAR;326;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBCF;CONFINS;MG;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;9829;118;12770
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBCF;CONFINS;MG;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;417;4;590
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBCG;CAMPO GRANDE;MS;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;5285;36;5948
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;8037;204;10266
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;194;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBCT;SÃO JOSÉ DOS PINHAIS;PR;SBVT;VITÓRIA;ES;DOMÉSTICA;REGULAR;228;0;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBEG;MANAUS;AM;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;3597;39;4488
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBFL;FLORIANÓPOLIS;SC;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;497;2;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBFL;FLORIANÓPOLIS;SC;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;7525;121;9704
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBFZ;FORTALEZA;CE;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;9402;105;10472
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBFZ;FORTALEZA;CE;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;450;3;
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBGL;RIO DE JANEIRO;RJ;SBKP;CAMPINAS;SP;DOMÉSTICA;REGULAR;0;0;106
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBKP;CAMPINAS;SP;SBCF;CONFINS;MG;DOMÉSTICA;REGULAR;9599;126;12770
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBKP;CAMPINAS;SP;SBCG;CAMPO GRANDE;MS;DOMÉSTICA;REGULAR;5500;31;5948
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBKP;CAMPINAS;SP;SBCT;SÃO JOSÉ DOS PINHAIS;PR;DOMÉSTICA;REGULAR;8035;198;10266
AZU;AZUL LINHAS AÉREAS BRASILEIRAS S/A;2010;1;SBKP;CAMPINAS;SP;SBEG;MANAUS;AM;DOMÉSTICA;REGULAR;4278;32;4594
