EMPRESA (SIGLA);EMPRESA (NOME);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;ASSENTOS
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;7;SBSV;SALVADOR;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;7;0;42
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;7;SNBR;BARREIRAS;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;53;0;238
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;7;SNBR;BARREIRAS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;86;0;60
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;7;SNBR;BARREIRAS;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;20;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;7;SNGI;GUANAMBI;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;0;0;42
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;7;SNGI;GUANAMBI;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;27;0;182
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SBLP;BOM JESUS DA LAPA;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;54;0;28
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SBLP;BOM JESUS DA LAPA;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;24;0;45
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SBLP;BOM JESUS DA LAPA;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;0;0;224
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SBSV;SALVADOR;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;23;0;14
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SBSV;SALVADOR;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;121;0;270
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SBSV;SALVADOR;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;3;0;42
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SBSV;SALVADOR;BA;SNTF;TEIXEIRA DE FREITAS;BA;DOMÉSTICA;REGULAR;21;0;112
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SNBR;BARREIRAS;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;70;0;238
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SNBR;BARREIRAS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;76;0;60
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SNBR;BARREIRAS;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;16;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SNGI;GUANAMBI;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;3;0;42
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SNGI;GUANAMBI;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;36;0;224
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;8;SNTF;TEIXEIRA DE FREITAS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;27;0;112
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SBLP;BOM JESUS DA LAPA;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;43;0;28
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SBLP;BOM JESUS DA LAPA;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;12;0;60
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SBLP;BOM JESUS DA LAPA;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;3;0;210
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SBSV;SALVADOR;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;12;0;14
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SBSV;SALVADOR;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;116;0;255
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SBSV;SALVADOR;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;12;0;42
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SBSV;SALVADOR;BA;SNTF;TEIXEIRA DE FREITAS;BA;DOMÉSTICA;REGULAR;16;0;70
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SBSV;SALVADOR;BA;SNVR;VERA CRUZ;BA;DOMÉSTICA;REGULAR;0;0;15
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SNBR;BARREIRAS;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;55;0;238
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SNBR;BARREIRAS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;81;0;60
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SNBR;BARREIRAS;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;20;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SNGI;GUANAMBI;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;0;0;42
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SNGI;GUANAMBI;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;35;0;210
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;9;SNTF;TEIXEIRA DE FREITAS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;12;0;70
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;10;SBLP;BOM JESUS DA LAPA;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;50;0;14
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;10;SBLP;BOM JESUS DA LAPA;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;10;0;60
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;10;SBLP;BOM JESUS DA LAPA;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;0;0;196
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;10;SBSV;SALVADOR;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;11;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;10;SBSV;SALVADOR;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;118;0;240
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;10;SBSV;SALVADOR;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;10;0;70
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;10;SNBR;BARREIRAS;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;49;0;196
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;10;SNBR;BARREIRAS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;76;0;90
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;10;SNBR;BARREIRAS;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;21;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;10;SNGI;GUANAMBI;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;2;0;70
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;10;SNGI;GUANAMBI;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;49;0;196
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;11;SBLP;BOM JESUS DA LAPA;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;41;0;14
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;11;SBLP;BOM JESUS DA LAPA;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;4;0;60
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;11;SBLP;BOM JESUS DA LAPA;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;0;0;210
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;11;SBSV;SALVADOR;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;8;0;14
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;11;SBSV;SALVADOR;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;101;0;240
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;11;SBSV;SALVADOR;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;6;0;42
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;11;SBSV;SALVADOR;BA;SNVR;VERA CRUZ;BA;DOMÉSTICA;REGULAR;2;0;15
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;11;SNBR;BARREIRAS;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;32;0;224
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;11;SNBR;BARREIRAS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;53;0;60
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;11;SNBR;BARREIRAS;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;22;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;11;SNGI;GUANAMBI;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;0;0;42
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;11;SNGI;GUANAMBI;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;34;0;210
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;12;SBLP;BOM JESUS DA LAPA;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;45;0;28
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;12;SBLP;BOM JESUS DA LAPA;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;26;0;60
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;12;SBLP;BOM JESUS DA LAPA;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;0;0;196
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;12;SBSV;SALVADOR;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;14;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;12;SBSV;SALVADOR;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;109;0;255
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;12;SBSV;SALVADOR;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;3;0;56
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;12;SNBR;BARREIRAS;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;41;0;224
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;12;SNBR;BARREIRAS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;75;0;75
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;12;SNBR;BARREIRAS;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;18;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;12;SNGI;GUANAMBI;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;5;0;56
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2004;12;SNGI;GUANAMBI;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;33;0;196
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2004;1;SBBE;BELÉM;PA;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;2375;0;5310
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2004;1;SBBE;BELÉM;PA;SBEG;MANAUS;AM;DOMÉSTICA;REGULAR;1985;0;4464
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2004;1;SBBE;BELÉM;PA;SBFL;FLORIANÓPOLIS;SC;DOMÉSTICA;REGULAR;131;0;
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2004;1;SBBE;BELÉM;PA;SBFZ;FORTALEZA;CE;DOMÉSTICA;REGULAR;942;0;4464
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2004;1;SBBE;BELÉM;PA;SBGL;RIO DE JANEIRO;RJ;DOMÉSTICA;REGULAR;2;0;
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2004;1;SBBE;BELÉM;PA;SBMQ;MACAPÁ;AP;DOMÉSTICA;REGULAR;4561;0;5487
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2004;1;SBBE;BELÉM;PA;SBPA;PORTO ALEGRE;RS;DOMÉSTICA;REGULAR;85;0;
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2004;1;SBBE;BELÉM;PA;SBRF;RECIFE;PE;DOMÉSTICA;REGULAR;320;0;
GLO;GOL LINHAS AÉREAS S.A. (EX- VRG LINHAS AÉREAS S.A.);2004;1;SBBE;BELÉM;PA;SBSP;SÃO PAULO;SP;DOMÉSTICA;REGULAR;1462;0;
