EMPRESA (SIGLA);EMPRESA (NOME);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;ASSENTOS
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;1;SBBR;BRASÍLIA;DF;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;0;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;1;SBBR;BRASÍLIA;DF;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;92;0;255
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;1;SBIL;ILHÉUS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;10;0;15
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;1;SBLP;BOM JESUS DA LAPA;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;13;0;14
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;1;SBLP;BOM JESUS DA LAPA;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;37;0;168
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;1;SBSV;SALVADOR;BA;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;0;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;1;SBSV;SALVADOR;BA;SBIL;ILHÉUS;BA;DOMÉSTICA;REGULAR;11;0;15
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;1;SBSV;SALVADOR;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;58;0;182
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;1;SBSV;SALVADOR;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;131;0;270
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;1;SNBR;BARREIRAS;BA;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;71;0;255
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;1;SNBR;BARREIRAS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;93;0;270
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;1;SNGI;GUANAMBI;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;48;0;168
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;2;SBBR;BRASÍLIA;DF;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;0;0;15
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;2;SBBR;BRASÍLIA;DF;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;78;0;225
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;2;SBLP;BOM JESUS DA LAPA;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;3;0;14
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;2;SBLP;BOM JESUS DA LAPA;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;20;0;112
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;2;SBSV;SALVADOR;BA;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;0;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;2;SBSV;SALVADOR;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;26;0;126
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;2;SBSV;SALVADOR;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;113;0;240
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;2;SNBR;BARREIRAS;BA;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;67;0;225
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;2;SNBR;BARREIRAS;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;109;0;225
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;2;SNGI;GUANAMBI;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;31;0;112
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;3;SBBR;BRASÍLIA;DF;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;0;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;3;SBBR;BRASÍLIA;DF;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;64;0;315
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;3;SBLP;BOM JESUS DA LAPA;BA;SBSV;SALVADOR;BA;DOMÉSTICA;REGULAR;21;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;3;SBLP;BOM JESUS DA LAPA;BA;SNGI;GUANAMBI;BA;DOMÉSTICA;REGULAR;68;0;196
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;3;SBSV;SALVADOR;BA;SBBR;BRASÍLIA;DF;DOMÉSTICA;REGULAR;0;0;
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;3;SBSV;SALVADOR;BA;SBLP;BOM JESUS DA LAPA;BA;DOMÉSTICA;REGULAR;77;0;182
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;3;SBSV;SALVADOR;BA;SNBR;BARREIRAS;BA;DOMÉSTICA;REGULAR;151;0;330
ABJ;ABAETÉ LINHAS AÉREAS S.A.;2007;3;SBSV;SALVADOR;BA;SNVR;VERA CRUZ;BA;DOMÉSTICA;REGULAR;0;0;15
